Unnamed: 0,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Churn Value,Churn Score,CLTV,LoyaltyID,Partner,Tenure,Monthly Charges,Churn,Country_United States,State_California,Quarter_Q3,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status_Churned,Customer Status_Joined,Customer Status_Stayed,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Lat,Long,SeniorCitizen_Dependents,Tenure_Age_Ratio,AvgMonthlyGB_StreamServices,MonthlyCharge_TotalCharges_Ratio,AvgMonthlyGB_Tenure,Total_Services_Used,Streaming_Services_Count,Internet_Phone_Bundle,Tenure_in_Years,Digital_Payments,Traditional_Payments,Monthly_Charges_Scaled,Revenue_Cluster_Low,Revenue_Cluster_Medium,Revenue_Cluster_High,Refund_to_Charges_Ratio,Extra_Data_Usage_Cost_Proportion,Lifetime_Value_per_Month,Monthly_Charges_18.25-35.5,Monthly_Charges_35.51-70.35,Monthly_Charges_70.36-89.85,Monthly_Charges_89.86-118.75,Lifetime_Value_43-85.918,Lifetime_Value_85.919-137.263,Lifetime_Value_137.264-460.95,Lifetime_Value_460.951-5996
5728,1,0,60,0,0,1,0,0,554,90003,33.964131,-118.272783,1,4,59,1,16.39,1,1,14,1,1,0,0,1,0,0,1,1,94.75,5597.65,0.0,0,967.01,6564.66,3,0,26,5238,103699,1,59,94.75,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,33.964131,-118.272783,0,0.9833333333333332,14,0.0169267460452154,826,5,1,1,4.916666666666667,1,0,1137,0,0,1,0.0,0.0,88,0,0,0,1,0,1,0,0
6817,1,0,48,0,0,1,1,3,437,90255,33.97803,-118.217141,1,3,12,1,19.28,0,0,0,0,0,0,0,0,0,0,0,0,20.3,224.5,0.0,0,231.36,455.86,5,0,57,5190,674807,1,12,20.3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,33.97803,-118.217141,0,0.25,0,0.0904231625835189,0,1,0,0,1.0,1,0,243,1,0,0,0.0,0.0,432,1,0,0,0,0,0,1,0
4971,1,1,60,0,0,1,1,3,1097,92398,35.013299,-116.834092,1,7,27,1,25.26,1,1,23,0,0,0,0,0,0,0,1,1,75.75,1929.0,0.0,0,682.0200000000001,2611.02,3,0,46,4994,899444,1,27,75.75,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,35.013299,-116.834092,0,0.45,0,0.0392690513219284,621,3,0,1,2.25,1,0,909,0,1,0,0.0,0.0,184,0,0,1,0,0,0,1,0
43,1,1,69,0,1,0,0,0,854,92129,32.961064,-117.134917,0,0,2,1,43.99,0,1,27,1,0,0,0,0,0,0,1,1,49.25,91.1,0.0,0,87.98,179.07999999999998,2,1,95,3475,271641,0,2,49.25,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.961064,-117.134917,0,0.0289855072463768,0,0.5406147091108672,54,4,0,1,0.1666666666666666,1,0,591,1,0,0,0.0,0.0,1737,0,1,0,0,0,0,0,1
6327,1,0,20,1,0,0,0,0,348,94539,37.516791,-121.899117,0,0,27,1,48.91,0,1,59,0,1,1,1,1,1,1,1,0,78.2,2078.95,0.0,0,1320.57,3399.5199999999995,3,0,54,2297,804368,0,27,78.2,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.516791,-121.899117,0,1.35,177,0.0376151422593136,1593,7,3,1,2.25,1,0,938,0,1,0,0.0,0.0,85,0,0,1,0,1,0,0,0
6498,1,1,31,0,0,1,1,3,893,95405,38.439696,-122.668817,1,1,25,1,23.69,1,0,0,0,0,0,0,0,0,0,0,0,25.5,630.6,44.42,0,592.25,1178.43,3,0,65,5230,329513,1,25,25.5,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,38.439696,-122.668817,0,0.8064516129032258,0,0.0404376784015223,0,1,0,0,2.0833333333333335,1,0,306,0,1,0,0.070440849984142,0.0,209,1,0,0,0,0,0,1,0
3256,1,1,46,0,0,1,0,0,863,95126,37.327069,-121.916819,1,5,25,1,6.45,0,1,19,1,1,1,0,0,0,0,1,1,61.6,1611.0,44.9,0,161.25,1727.35,3,0,66,3807,854133,1,25,61.6,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,37.327069,-121.916819,0,0.5434782608695652,0,0.0382371198013656,475,5,0,1,2.0833333333333335,1,0,739,0,1,0,0.0278708876474239,0.0,152,0,1,0,0,0,0,1,0
6880,1,1,57,0,0,0,1,1,1010,91042,34.296574,-118.244839,0,0,29,0,0.0,0,1,21,1,1,1,1,0,0,0,1,1,45.0,1242.45,12.26,0,0.0,1230.19,4,0,73,3290,182006,0,29,45.0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34.296574,-118.244839,0,0.5087719298245614,0,0.0362187613183629,609,5,0,0,2.4166666666666665,1,0,540,0,1,0,0.0098676003058473,0.0,113,0,1,0,0,0,1,0,0
2981,1,1,19,1,0,1,0,0,1041,93291,36.391777,-119.372842,1,5,72,1,32.36,1,1,52,0,1,1,1,1,1,1,1,1,85.15,6316.2,0.0,0,2329.92,8646.119999999999,3,0,76,6322,304430,1,72,85.15,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.391777,-119.372842,0,3.789473684210526,156,0.0134812070548747,3744,8,3,1,6.0,1,0,1021,0,0,1,0.0,0.0,87,0,0,1,0,0,1,0,0
6456,1,0,64,0,0,0,0,0,541,95240,38.123544,-121.159078,0,0,14,1,24.04,0,1,12,0,1,0,0,0,0,0,1,0,51.45,727.85,0.0,0,336.56,1064.41,3,0,57,4298,348994,0,14,51.45,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.123544,-121.159078,0,0.21875,0,0.070687641684413,168,2,0,1,1.1666666666666667,1,0,617,0,1,0,0.0,0.0,307,0,1,0,0,0,0,1,0
3294,1,0,38,0,0,0,0,0,292,95318,37.654551,-119.822984,0,0,35,1,36.42,0,1,2,0,0,1,1,1,1,1,1,1,99.25,3532.0,0.0,0,1274.7,4806.7,3,0,36,3244,104368,0,35,99.25,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.654551,-119.822984,0,0.9210526315789472,6,0.0281002265005662,70,8,3,1,2.9166666666666665,1,0,1191,0,1,0,0.0,0.0,92,0,0,0,1,0,1,0,0
6316,1,1,54,0,0,0,0,0,136,94515,38.629618,-122.593216,0,0,1,1,42.95,0,1,9,0,0,0,0,0,0,0,1,1,44.3,44.3,0.0,0,42.95,87.25,5,0,57,4427,320533,0,1,44.3,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.629618,-122.593216,0,0.0185185185185185,0,1.0,9,3,0,1,0.0833333333333333,1,0,531,1,0,0,0.0,0.0,4427,0,1,0,0,0,0,0,1
5414,1,1,50,0,0,0,0,0,318,95230,37.956963,-120.863055,0,0,29,1,2.05,0,1,17,0,0,0,1,1,1,1,0,1,94.2,2607.6,0.0,20,59.45,2687.0499999999997,5,0,60,4561,561847,0,29,94.2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,37.956963,-120.863055,0,0.58,51,0.0361251725724804,493,6,3,1,2.4166666666666665,1,0,1130,0,1,0,0.0,0.0076698880196349,157,0,0,0,1,0,0,1,0
6758,1,1,25,1,0,0,0,0,1012,96134,41.813521,-121.492666,0,0,64,1,5.49,1,1,69,1,1,1,1,1,0,0,0,0,81.25,5567.55,0.0,40,351.36,5958.91,3,0,67,4761,460900,0,64,81.25,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,41.813521,-121.492666,0,2.56,69,0.01459349264937,4416,5,1,1,5.333333333333333,1,0,975,0,0,1,0.0,0.0071844886889206,74,0,0,1,0,1,0,0,0
5708,1,0,35,0,0,1,1,3,206,96107,38.42528,-119.475741,1,1,39,1,24.38,1,1,53,0,0,0,1,1,1,1,1,1,99.95,3767.4,0.0,0,950.82,4718.22,3,0,43,4447,641686,1,39,99.95,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,38.42528,-119.475741,0,1.1142857142857143,159,0.0265302330519721,2067,7,3,1,3.25,1,0,1199,0,1,0,0.0,0.0,114,0,0,0,1,0,1,0,0
693,1,0,72,0,1,0,0,0,696,93023,34.581308,-118.931948,0,0,40,1,44.14,0,1,23,0,0,0,0,1,1,0,1,1,91.55,3673.6,0.0,0,1765.6,5439.2,3,0,59,5742,389429,0,40,91.55,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34.581308,-118.931948,0,0.5555555555555556,46,0.0249210583623693,920,5,2,1,3.3333333333333335,1,0,1098,0,1,0,0.0,0.0,143,0,0,0,1,0,0,1,0
2528,1,1,51,0,0,0,0,0,256,92241,33.832799,-116.250973,0,0,40,1,37.69,1,1,15,0,1,1,0,1,1,1,1,1,104.5,4036.85,0.0,0,1507.6,5544.45,1,1,93,2832,963028,0,40,104.5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.832799,-116.250973,0,0.7843137254901961,45,0.0258865204305337,600,7,3,1,3.3333333333333335,1,0,1254,0,0,1,0.0,0.0,70,0,0,0,1,1,0,0,0
10,1,0,78,0,1,0,1,1,676,91605,34.207295,-118.400022,0,0,11,1,11.59,0,1,29,0,1,0,0,1,1,0,0,1,95.0,1120.3,0.0,120,127.49,1367.79,1,1,85,5980,663573,0,11,95.0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,34.207295,-118.400022,1,0.141025641025641,58,0.0847987146300098,319,4,2,1,0.9166666666666666,1,0,1140,0,1,0,0.0,0.1071141658484334,543,0,0,0,1,0,0,0,1
5339,1,0,30,0,0,1,0,0,449,94937,38.099323,-122.945723,1,10,6,1,42.66,1,1,85,0,0,0,0,0,0,0,1,0,50.35,314.55,0.0,0,255.96,570.51,3,0,74,3442,611058,1,6,50.35,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.099323,-122.945723,0,0.2,0,0.160069941185821,510,2,0,1,0.5,1,0,604,1,0,0,0.0,0.0,573,0,1,0,0,0,0,0,1
3330,1,1,58,0,0,0,0,0,893,95404,38.526941,-122.709096,0,0,30,1,2.64,1,1,15,1,0,0,0,0,1,1,1,1,64.5,1888.45,0.0,0,79.2,1967.65,3,0,48,5039,403985,0,30,64.5,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,38.526941,-122.709096,0,0.5172413793103449,30,0.0341549948370356,450,6,2,1,2.5,0,1,774,0,1,0,0.0,0.0,167,0,1,0,0,0,0,1,0
3259,1,1,26,1,0,0,0,0,863,95131,37.387027,-121.897775,0,0,27,1,20.66,0,0,0,0,0,0,0,0,0,0,0,1,19.4,529.8,0.0,0,557.82,1087.62,5,0,39,3792,642976,0,27,19.4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,37.387027,-121.897775,0,1.0384615384615383,0,0.0366175915439788,0,2,0,0,2.25,1,0,232,0,1,0,0.0,0.0,140,1,0,0,0,0,0,1,0
793,1,1,66,0,1,1,0,0,1078,90744,33.782068,-118.262263,1,3,70,1,39.49,1,1,28,0,1,1,0,1,1,0,1,1,104.8,7308.95,6.11,0,2764.3,10067.14,5,0,57,5291,290362,1,70,104.8,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.782068,-118.262263,0,1.0606060606060606,56,0.0143385848856538,1960,6,2,1,5.833333333333333,1,0,1257,0,0,1,0.0008359613898029,0.0,75,0,0,0,1,1,0,0,0
5449,1,0,20,1,0,1,0,0,622,95357,37.670526,-120.877572,1,10,57,1,8.01,1,1,73,0,1,1,1,1,1,1,1,1,109.4,6252.7,0.0,0,456.57,6709.2699999999995,5,0,65,6026,514191,1,57,109.4,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.670526,-120.877572,0,2.85,219,0.0174964415372559,4161,8,3,1,4.75,1,0,1312,0,0,1,0.0,0.0,105,0,0,0,1,0,1,0,0
2767,1,1,61,0,0,1,0,0,854,92113,32.697098,-117.116587,1,10,58,1,18.37,0,1,18,0,0,1,0,0,0,0,1,0,50.3,2878.55,10.23,0,1065.46,3933.78,5,0,30,5232,275499,1,58,50.3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,32.697098,-117.116587,0,0.9508196721311476,0,0.0174740754893957,1044,3,0,1,4.833333333333333,1,0,603,0,1,0,0.0035538726094735,0.0,90,0,1,0,0,0,1,0,0
3648,1,1,24,1,0,0,0,0,799,90275,33.753146,-118.367459,0,0,16,1,25.71,1,1,48,0,1,1,0,0,1,1,1,1,71.4,1212.1,0.0,0,411.36,1623.46,5,0,39,3360,968867,0,16,71.4,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.753146,-118.367459,0,0.6666666666666666,96,0.0589060308555399,768,6,2,1,1.3333333333333333,1,0,856,0,1,0,0.0,0.0,210,0,0,1,0,0,0,1,0
4417,1,0,55,0,0,1,0,0,469,95452,38.419525,-122.521585,1,3,69,1,38.52,1,1,27,1,1,1,1,1,1,1,1,1,116.0,8182.85,0.0,0,2657.88,10840.73,3,0,37,4216,915974,1,69,116.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,38.419525,-122.521585,0,1.2545454545454546,81,0.0141759900279242,1863,9,3,1,5.75,1,0,1392,0,0,1,0.0,0.0,61,0,0,0,1,1,0,0,0
1370,1,1,32,0,0,0,0,0,1062,95255,38.41935,-120.469545,0,0,1,1,31.77,0,0,0,0,0,0,0,0,0,0,0,1,19.85,19.85,0.0,0,31.77,51.620000000000005,2,1,66,3874,790496,0,1,19.85,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,38.41935,-120.469545,0,0.03125,0,1.0,0,2,0,0,0.0833333333333333,1,0,238,1,0,0,0.0,0.0,3874,1,0,0,0,0,0,0,1
1482,1,1,59,0,0,0,0,0,554,90062,34.003553,-118.308933,0,0,1,1,40.71,1,1,25,0,0,1,0,1,1,1,1,1,99.75,99.75,0.0,0,40.71,140.46,1,1,93,4214,652238,0,1,99.75,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,34.003553,-118.308933,0,0.0169491525423728,75,1.0,25,7,3,1,0.0833333333333333,1,0,1197,1,0,0,0.0,0.0,4214,0,0,0,1,0,0,0,1
518,1,1,71,0,1,1,1,1,638,92256,34.097863,-116.594561,1,9,32,1,31.86,0,1,23,0,1,0,0,1,1,1,1,1,93.95,2861.45,0.0,0,1019.52,3880.97,5,0,62,2844,539181,1,32,93.95,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,34.097863,-116.594561,1,0.4507042253521127,69,0.032833004246099,736,6,3,1,2.6666666666666665,0,1,1127,0,1,0,0.0,0.0,88,0,0,0,1,0,1,0,0
5990,1,1,49,0,0,1,1,2,727,92266,33.3249,-114.758334,1,8,16,1,48.71,1,1,12,0,0,1,0,1,0,0,1,1,90.8,1442.2,0.0,0,779.36,2221.56,3,0,66,5560,690175,1,16,90.8,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,33.3249,-114.758334,0,0.3265306122448979,12,0.0629593676327832,192,5,1,1,1.3333333333333333,1,0,1089,0,1,0,0.0,0.0,347,0,0,0,1,0,0,1,0
1949,1,1,61,0,0,1,0,0,1033,93563,34.39583,-117.734568,1,1,49,1,39.55,1,1,10,1,0,1,1,1,1,1,1,0,84.35,4059.35,0.0,0,1937.95,5997.299999999999,2,1,73,6452,414027,1,49,84.35,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34.39583,-117.734568,0,0.8032786885245902,30,0.020779188786382,490,8,3,1,4.083333333333333,1,0,1012,0,0,1,0.0,0.0,131,0,0,1,0,0,1,0,0
2996,1,0,40,0,0,1,0,0,140,93428,35.591387,-121.032256,1,2,71,0,0.0,0,1,29,0,1,1,1,1,1,1,1,0,58.25,4145.9,0.0,0,0.0,4145.9,5,0,76,5224,284679,1,71,58.25,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,35.591387,-121.032256,0,1.775,87,0.0140500253262259,2059,6,3,0,5.916666666666667,1,0,699,0,0,1,0.0,0.0,73,0,1,0,0,1,0,0,0
5695,1,0,39,0,0,0,0,0,837,96084,40.923558,-122.059933,0,0,33,1,49.69,1,1,12,0,1,1,0,1,1,1,1,0,107.55,3645.5,0.0,0,1639.77,5285.27,3,0,33,4800,343315,0,33,107.55,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,40.923558,-122.059933,0,0.8461538461538461,36,0.0295021259086545,396,6,3,1,2.75,1,0,1290,0,1,0,0.0,0.0,145,0,0,0,1,0,0,1,0
3379,1,0,21,1,0,1,0,0,478,95548,41.572813,-124.035011,1,9,10,1,49.6,0,0,0,0,0,0,0,0,0,0,0,1,19.95,187.75,0.0,0,496.0,683.75,4,0,54,3831,121095,1,10,19.95,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,41.572813,-124.035011,0,0.4761904761904761,0,0.1062583222370173,0,2,0,0,0.8333333333333334,1,0,239,1,0,0,0.0,0.0,383,1,0,0,0,0,0,1,0
1298,1,1,24,1,0,1,0,0,351,93650,36.841655,-119.797113,1,1,21,1,36.26,1,1,59,0,1,1,1,1,1,1,0,1,111.2,2317.1,0.0,120,761.4599999999999,3198.56,3,1,89,4123,122599,1,21,111.2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,36.841655,-119.797113,0,0.875,177,0.0479910232618359,1239,7,3,1,1.75,1,0,1334,0,1,0,0.0,0.0517888740235639,196,0,0,0,1,0,0,1,0
2308,1,1,52,0,0,1,1,1,27,94508,38.542448,-122.419923,1,1,37,0,0.0,0,1,23,1,1,1,0,0,0,0,1,0,40.2,1448.8,0.0,0,0.0,1448.8,2,1,80,3627,532334,1,37,40.2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,38.542448,-122.419923,0,0.7115384615384616,0,0.0277471010491441,851,3,0,0,3.0833333333333335,1,0,482,0,1,0,0.0,0.0,98,0,1,0,0,0,1,0,0
1063,1,0,71,0,1,0,0,0,520,95333,37.249377,-120.249581,0,0,26,1,33.74,0,1,7,1,0,0,0,1,0,0,1,1,85.8,2193.65,0.0,0,877.24,3070.8900000000003,3,0,46,5700,552759,0,26,85.8,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,37.249377,-120.249581,0,0.3661971830985915,7,0.0391128940350557,182,5,1,1,2.1666666666666665,1,0,1029,0,1,0,0.0,0.0,219,0,0,1,0,0,0,1,0
3387,1,1,45,0,0,0,0,0,810,95560,40.142256,-123.852927,0,0,50,0,0.0,0,1,7,1,0,0,1,0,0,0,1,1,35.4,1748.9,0.0,0,0.0,1748.9,3,0,36,5052,199493,0,50,35.4,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,40.142256,-123.852927,0,1.1111111111111112,0,0.020241294527989,350,4,0,0,4.166666666666667,1,0,424,0,1,0,0.0,0.0,101,1,0,0,0,0,1,0,0
1203,1,0,29,1,0,0,0,0,854,92122,32.85723,-117.209774,0,0,7,1,28.62,1,1,26,0,0,0,0,0,0,1,1,1,73.85,511.25,13.03,0,200.34,698.5600000000001,3,1,67,2473,740837,0,7,73.85,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32.85723,-117.209763,0,0.2413793103448276,26,0.1444498777506112,182,4,1,1,0.5833333333333334,1,0,886,0,1,0,0.0254865525672371,0.0,353,0,0,1,0,0,0,1,0
2714,1,0,62,0,0,1,0,0,631,91755,34.049172,-118.115022,1,1,61,1,47.19,1,1,28,1,1,1,1,1,1,1,1,0,88.1,5526.75,0.0,0,2878.5899999999997,8405.34,4,0,40,5152,123453,1,61,88.1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,34.049172,-118.115022,0,0.9838709677419356,84,0.0159406522820825,1708,8,3,1,5.083333333333333,0,1,1057,0,0,1,0.0,0.0,84,0,0,1,0,1,0,0,0
1372,1,1,42,0,0,0,0,0,84,95305,37.818589,-120.256995,0,0,15,1,45.92,0,1,12,0,0,1,1,1,1,1,1,1,101.35,1553.95,0.0,0,688.8000000000001,2242.75,2,1,91,3025,292958,0,15,101.35,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,37.818589,-120.256995,0,0.3571428571428571,36,0.0652208887029827,180,8,3,1,1.25,1,0,1216,0,1,0,0.0,0.0,201,0,0,0,1,0,0,1,0
