,Status ID,Customer ID,Count,Quarter,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason
243,MXVTRA9245,4424-TKOPW,1,Q3,1,Churned,Yes,1,70,4998,Price,Lack of affordable download/upload speed
244,RXRMIG1622,4201-JMNGR,1,Q3,1,Churned,Yes,1,87,5527,Dissatisfaction,Service dissatisfaction
245,RSOCKT9416,1866-RZZQS,1,Q3,1,Churned,Yes,1,91,2169,Competitor,Competitor had better devices
246,JAVBEQ4986,8631-NBHFZ,1,Q3,1,Churned,Yes,1,73,5910,Competitor,Competitor offered higher download speeds
247,UCBSVQ4145,4958-XCBDQ,1,Q3,3,Churned,Yes,1,92,3689,Competitor,Competitor offered more data
248,DYSQBH5256,8337-UPOAQ,1,Q3,2,Churned,Yes,1,76,5124,Competitor,Competitor made better offer
249,VSSXHP6916,6712-OAWRH,1,Q3,3,Churned,Yes,1,76,5154,Attitude,Attitude of support person
250,EOZTYC6262,5914-DVBWJ,1,Q3,1,Churned,Yes,1,91,5145,Competitor,Competitor offered more data
251,BIUOQE5533,8644-XLFBW,1,Q3,2,Churned,Yes,1,84,5674,Competitor,Competitor offered more data
252,HRHBED9159,1833-VGRUM,1,Q3,2,Churned,Yes,1,71,4684,Price,Price too high
253,HHNMPG7841,8374-XGEJJ,1,Q3,1,Churned,Yes,1,87,3123,Dissatisfaction,Product dissatisfaction
254,OJKCQV3984,6946-LMSQS,1,Q3,1,Churned,Yes,1,90,2673,Competitor,Competitor made better offer
255,ZKTDSB1865,4039-HEUNW,1,Q3,3,Churned,Yes,1,82,4652,Price,Lack of affordable download/upload speed
256,JXJHIU5349,0812-WUPTB,1,Q3,2,Churned,Yes,1,69,3022,Price,Long distance charges
257,HSNHHS9336,2403-BCASL,1,Q3,2,Churned,Yes,1,93,3711,Other,Don't know
258,HMFXPM2913,3871-IKPYH,1,Q3,3,Churned,Yes,1,83,2767,Other,Moved
259,JMOGPJ3664,1304-NECVQ,1,Q3,2,Churned,Yes,1,92,5203,Competitor,Competitor made better offer
260,UVIULB5738,5655-JSMZM,1,Q3,2,Churned,Yes,1,74,5904,Attitude,Attitude of support person
261,QQAGKT7564,4505-EXZHB,1,Q3,1,Churned,Yes,1,91,3964,Competitor,Competitor offered more data
262,PFHATP3472,8972-HJWNV,1,Q3,1,Churned,Yes,1,80,5245,Competitor,Competitor made better offer
263,LRNCMX7242,2860-RANUS,1,Q3,1,Churned,Yes,1,75,3336,Price,Price too high
264,WKMEEE2771,0406-BPDVR,1,Q3,2,Churned,Yes,1,68,6405,Price,Lack of affordable download/upload speed
265,LFULXY3666,5276-KQWHG,1,Q3,3,Churned,Yes,1,74,4596,Price,Extra data charges
266,XZTGTY4544,9667-EQRXU,1,Q3,2,Churned,Yes,1,94,3016,Other,Don't know
267,GUKDIQ2268,0946-CLJTI,1,Q3,1,Churned,Yes,1,91,4662,Competitor,Competitor had better devices
268,CDLBOF8582,0324-BRPCJ,1,Q3,1,Churned,Yes,1,70,4481,Competitor,Competitor offered more data
269,PMSKAF8359,9189-JWSHV,1,Q3,2,Churned,Yes,1,91,4937,Price,Price too high
270,JMSYUU8774,0576-WNXXC,1,Q3,1,Churned,Yes,1,75,2999,Dissatisfaction,Service dissatisfaction
271,MNGLHU1454,5482-PLVPE,1,Q3,1,Churned,Yes,1,72,3278,Competitor,Competitor had better devices
272,JMWCNF2235,4902-OHLSK,1,Q3,1,Churned,Yes,1,93,4235,Attitude,Attitude of support person
273,MNVDGK3497,0495-ZBNGW,1,Q3,2,Churned,Yes,1,90,4324,Competitor,Competitor offered more data
274,JOXDEW6721,2357-COQEK,1,Q3,2,Churned,Yes,1,78,4136,Competitor,Competitor made better offer
275,ORPCQH5345,2034-CGRHZ,1,Q3,3,Churned,Yes,1,66,5245,Attitude,Attitude of support person
276,XXKHFX8662,9360-AHGNL,1,Q3,2,Churned,Yes,1,69,5863,Dissatisfaction,Limited range of services
277,GQNPAL9978,5485-WUYWF,1,Q3,1,Churned,Yes,1,87,4522,Price,Long distance charges
278,SBSXXT2397,2632-UCGVD,1,Q3,2,Churned,Yes,1,72,4512,Price,Extra data charges
279,EWKCTY2365,6425-YQLLO,1,Q3,2,Churned,Yes,1,86,6117,Other,Don't know
280,APYLDH4389,2091-RFFBA,1,Q3,1,Churned,Yes,1,75,2560,Attitude,Attitude of support person
281,MNRLHM9994,6899-PPEEA,1,Q3,2,Churned,Yes,1,81,4448,Attitude,Attitude of service provider
282,PCCGED6999,4597-NUCQV,1,Q3,3,Churned,Yes,1,87,4287,Attitude,Attitude of support person
283,XINWYI1313,3754-DXMRT,1,Q3,2,Churned,Yes,1,86,5655,Attitude,Attitude of support person
284,CMFRHX2648,7130-VTEWQ,1,Q3,3,Churned,Yes,1,92,4174,Competitor,Competitor offered more data
285,PVXTQO2321,7903-CMPEY,1,Q3,1,Churned,Yes,1,87,4138,Competitor,Competitor had better devices
286,YQGJCL6254,1704-NRWYE,1,Q3,2,Churned,Yes,1,71,5242,Attitude,Attitude of support person
287,MWDCND2391,7481-ATQQS,1,Q3,2,Churned,Yes,1,70,5651,Attitude,Attitude of support person
288,TWXZYP3298,0023-HGHWL,1,Q3,3,Churned,Yes,1,85,5437,Competitor,Competitor made better offer
289,MHQMPS9463,1792-UXAFY,1,Q3,1,Churned,Yes,1,89,5082,Dissatisfaction,Service dissatisfaction
290,QTXLEQ8565,6161-UUUTA,1,Q3,2,Churned,Yes,1,90,4367,Price,Price too high
291,VPDAIG1181,6543-XRMYR,1,Q3,1,Churned,Yes,1,69,3548,Dissatisfaction,Product dissatisfaction
292,ANXSZA7762,2479-BRAMR,1,Q3,1,Churned,Yes,1,71,4995,Competitor,Competitor offered more data
293,ZAEQZB1776,3714-JTVOV,1,Q3,1,Churned,Yes,1,94,2322,Attitude,Attitude of support person
294,AEFDMA1895,8580-QVLOC,1,Q3,1,Churned,Yes,1,78,5697,Competitor,Competitor made better offer
295,ORUXHN4367,2012-NWRPA,1,Q3,3,Churned,Yes,1,71,3172,Competitor,Competitor made better offer
296,RTAXXY6954,8808-ELEHO,1,Q3,1,Churned,Yes,1,72,3812,Price,Price too high
297,YWLSCO2969,9058-CBREO,1,Q3,1,Churned,Yes,1,95,3357,Dissatisfaction,Product dissatisfaction
298,VJUXVJ4725,8063-GBATB,1,Q3,1,Churned,Yes,1,80,5172,Competitor,Competitor had better devices
299,CAXWIA5457,1069-XAIEM,1,Q3,1,Churned,Yes,1,96,2975,Competitor,Competitor had better devices
300,FMYPIY6198,6987-XQSJT,1,Q3,1,Churned,Yes,1,78,5684,Attitude,Attitude of support person
301,DOEKCY9413,0722-TROQR,1,Q3,1,Churned,Yes,1,78,2122,Price,Lack of affordable download/upload speed
302,HRJYNS7282,6402-ZFPPI,1,Q3,1,Churned,Yes,1,94,4969,Price,Price too high
303,FAKDRJ6563,9965-YOKZB,1,Q3,1,Churned,Yes,1,71,3723,Dissatisfaction,Network reliability
304,VFWGLV5641,0504-HHAPI,1,Q3,3,Churned,Yes,1,96,2420,Other,Don't know
305,RIKZYP3798,3791-LGQCY,1,Q3,1,Churned,Yes,1,85,4803,Attitude,Attitude of support person
306,RNFGNH4668,8166-ZZTFS,1,Q3,3,Churned,Yes,1,94,4400,Attitude,Attitude of support person
307,POFEWS3955,2956-GGUCQ,1,Q3,1,Churned,Yes,1,65,3079,Attitude,Attitude of service provider
308,SYXBFL7241,2778-OCLGR,1,Q3,1,Churned,Yes,1,89,4591,Competitor,Competitor had better devices
309,YFVKEN2972,7067-KSAZT,1,Q3,1,Churned,Yes,1,69,5965,Competitor,Competitor made better offer
310,CCHTTY9113,9300-AGZNL,1,Q3,1,Churned,Yes,1,67,4176,Dissatisfaction,Product dissatisfaction
311,TSYBOK5155,1112-CUNAO,1,Q3,2,Churned,Yes,1,91,2668,Dissatisfaction,Service dissatisfaction
312,WLWZCK8474,3389-YGYAI,1,Q3,3,Churned,Yes,1,72,5546,Price,Price too high
313,IDUQSC4969,3070-DVEYC,1,Q3,2,Churned,Yes,1,84,5638,Attitude,Attitude of support person
314,DLUETT9992,5707-ORNDZ,1,Q3,1,Churned,Yes,1,79,4656,Dissatisfaction,Network reliability
315,PDTACI6216,8696-JKZNU,1,Q3,3,Churned,Yes,1,91,5859,Other,Don't know
316,SLXZEJ5552,2055-PDADH,1,Q3,3,Churned,Yes,1,67,2491,Other,Don't know
317,MDEGLW7773,2302-ANTDP,1,Q3,1,Churned,Yes,1,67,5915,Competitor,Competitor offered more data
318,ENVHCM8415,5233-GEEAX,1,Q3,1,Churned,Yes,1,85,5971,Competitor,Competitor had better devices
319,OYYJGO7496,7137-RYLPP,1,Q3,2,Churned,Yes,1,86,4712,Competitor,Competitor offered higher download speeds
320,QPDGHA7829,3957-LXOLK,1,Q3,1,Churned,Yes,1,83,5030,Competitor,Competitor offered more data
321,NCGDIL8223,5281-BUZGT,1,Q3,1,Churned,Yes,1,92,5692,Competitor,Competitor made better offer
322,CALDSA2622,2718-GAXQD,1,Q3,1,Churned,Yes,1,92,4797,Competitor,Competitor made better offer
323,LAYLJX2365,3217-FZDMN,1,Q3,1,Churned,Yes,1,83,3676,Competitor,Competitor had better devices
324,CPUVLZ1591,7480-QNVZJ,1,Q3,3,Churned,Yes,1,73,4287,Dissatisfaction,Network reliability
325,ZTNPUO7168,7124-UGSUR,1,Q3,1,Churned,Yes,1,84,4412,Competitor,Competitor had better devices
326,VSPXJY3418,1862-SKORY,1,Q3,3,Churned,Yes,1,91,2296,Competitor,Competitor offered higher download speeds
327,AMUEIS6963,4816-JBHOV,1,Q3,1,Churned,Yes,1,91,4618,Competitor,Competitor offered more data
328,SABTIP2384,3247-ZVOUO,1,Q3,1,Churned,Yes,1,81,3336,Attitude,Attitude of support person
329,NLDOGS3349,1268-ASBGA,1,Q3,2,Churned,Yes,1,66,5769,Dissatisfaction,Limited range of services
330,LWDHWM5955,4713-LZDRV,1,Q3,3,Churned,Yes,1,94,4322,Price,Long distance charges
331,REYUBG5248,4325-NFSKC,1,Q3,1,Churned,Yes,1,87,2373,Price,Extra data charges
332,DHDTHQ2724,6502-HCJTI,1,Q3,1,Churned,Yes,1,75,3591,Attitude,Attitude of service provider
333,KXIPRT7393,8258-GSTJK,1,Q3,1,Churned,Yes,1,96,3128,Competitor,Competitor had better devices
334,CSVROJ9819,2995-UPRYS,1,Q3,3,Churned,Yes,1,69,5098,Other,Moved
335,DJBYIJ2321,6686-YPGHK,1,Q3,3,Churned,Yes,1,68,3645,Other,Moved
336,BPGHDQ1571,8020-BWHYL,1,Q3,3,Churned,Yes,1,91,4526,Competitor,Competitor offered more data
337,CXTRFD8453,6892-XPFPU,1,Q3,1,Churned,Yes,1,80,2104,Competitor,Competitor offered higher download speeds
338,MNMUSN8624,8010-EZLOU,1,Q3,1,Churned,Yes,1,76,4958,Competitor,Competitor offered higher download speeds
339,FLFHYD1346,8062-YBDOE,1,Q3,2,Churned,Yes,1,78,5844,Other,Don't know
340,CWSLJP7316,3672-YITQD,1,Q3,1,Churned,Yes,1,79,2987,Competitor,Competitor made better offer
341,IUUQYA1591,8988-ECPJR,1,Q3,1,Churned,Yes,1,66,3980,Dissatisfaction,Product dissatisfaction
342,IEODAT6172,3776-EKTKM,1,Q3,3,Churned,Yes,1,96,5303,Dissatisfaction,Service dissatisfaction
343,QEYJWS9666,0643-OKLRP,1,Q3,1,Churned,Yes,1,95,5915,Dissatisfaction,Network reliability
344,YWBPRZ8951,9381-NDKME,1,Q3,1,Churned,Yes,1,85,3843,Dissatisfaction,Limited range of services
345,EKRRCI6683,8327-LZKAS,1,Q3,2,Churned,Yes,1,93,4423,Dissatisfaction,Service dissatisfaction
346,NEOHUA6934,1075-BGWOH,1,Q3,2,Churned,Yes,1,87,3392,Attitude,Attitude of support person
347,ZTCMXI4565,8485-GJCDN,1,Q3,3,Churned,Yes,1,74,3368,Competitor,Competitor made better offer
348,CAKKSE1775,6029-WTIPC,1,Q3,1,Churned,Yes,1,87,4424,Competitor,Competitor made better offer
349,MZEZHB2892,3317-HRTNN,1,Q3,3,Churned,Yes,1,73,3561,Competitor,Competitor made better offer
350,ZRVQPN7359,5569-OUICF,1,Q3,3,Churned,Yes,1,68,4994,Competitor,Competitor made better offer
351,WRDEWU7476,5747-PMBSQ,1,Q3,1,Churned,Yes,1,77,2415,Competitor,Competitor made better offer
352,ASALBE7275,2982-IHMFT,1,Q3,3,Churned,Yes,1,67,4291,Competitor,Competitor made better offer
353,BYLANM7234,5143-EGQFK,1,Q3,2,Churned,Yes,1,89,5702,Other,Don't know
354,TFSKRB9258,6168-WFVVF,1,Q3,3,Churned,Yes,1,91,5165,Competitor,Competitor made better offer
355,RFPEZN3452,7450-NWRTR,1,Q3,3,Churned,Yes,1,91,2819,Competitor,Competitor made better offer
356,EJKMXA8838,6005-OBZPH,1,Q3,1,Churned,Yes,1,89,4074,Other,Don't know
357,OGCXHX8882,7932-WPTDS,1,Q3,1,Churned,Yes,1,73,5377,Competitor,Competitor made better offer
358,COAXBV7737,7000-WCEVQ,1,Q3,1,Churned,Yes,1,85,3866,Price,Long distance charges
359,WVSLAB3455,5959-BELXA,1,Q3,2,Churned,Yes,1,79,2246,Price,Price too high
360,GTNAVP5764,2506-TNFCO,1,Q3,2,Churned,Yes,1,67,5948,Dissatisfaction,Network reliability
361,PTXJTC4893,6060-DRTNL,1,Q3,1,Churned,Yes,1,74,3305,Competitor,Competitor had better devices
362,GQHBFY9666,8473-VUVJN,1,Q3,3,Churned,Yes,1,86,5443,Attitude,Attitude of service provider
363,MUEZWE3356,0196-VULGZ,1,Q3,3,Churned,Yes,1,77,5721,Other,Deceased
364,DYGQYV9479,1976-CFOCS,1,Q3,1,Churned,Yes,1,67,4531,Competitor,Competitor had better devices
365,HPYZVZ3833,4631-OACRM,1,Q3,1,Churned,Yes,1,74,3621,Competitor,Competitor offered higher download speeds
366,MMZYEH4619,3755-JBMNH,1,Q3,1,Churned,Yes,1,86,3327,Competitor,Competitor offered more data
367,EDOMNB1589,6345-ULYRW,1,Q3,3,Churned,Yes,1,91,2674,Competitor,Competitor made better offer
368,EICWUI5128,0013-EXCHZ,1,Q3,1,Churned,Yes,1,68,3464,Dissatisfaction,Network reliability
369,XUUVOF8131,5550-VFRLC,1,Q3,1,Churned,Yes,1,68,5056,Dissatisfaction,Limited range of services
370,BHPQMA3146,2657-ALMWY,1,Q3,3,Churned,Yes,1,75,4316,Price,Price too high
371,DGEFWJ8621,6284-AHOOQ,1,Q3,1,Churned,Yes,1,71,5014,Other,Don't know
372,HCDRSP6276,2460-FPSYH,1,Q3,1,Churned,Yes,1,90,4272,Attitude,Attitude of support person
373,YOACUF5966,5028-HTLJB,1,Q3,1,Churned,Yes,1,91,3491,Price,Long distance charges
374,UIWDKE6646,0875-CABNR,1,Q3,3,Churned,Yes,1,94,3320,Attitude,Attitude of support person
375,YRWPGM6972,6982-UQZLY,1,Q3,3,Churned,Yes,1,90,3817,Attitude,Attitude of support person
376,VENOPG2417,0193-ESZXP,1,Q3,1,Churned,Yes,1,91,5067,Attitude,Attitude of support person
377,IJYIYS5969,4369-HTUIF,1,Q3,2,Churned,Yes,1,90,5831,Attitude,Attitude of service provider
378,ZKCOJP8775,5287-QWLKY,1,Q3,1,Churned,Yes,1,66,5725,Attitude,Attitude of support person
379,MJGTML5144,1891-UAWWU,1,Q3,1,Churned,Yes,1,87,2312,Competitor,Competitor had better devices
380,LJJSGS2974,3096-JRDSO,1,Q3,1,Churned,Yes,1,75,3444,Competitor,Competitor made better offer
381,GASSXI6511,2398-YPMUR,1,Q3,2,Churned,Yes,1,85,5101,Other,Poor expertise of online support
382,OVOLKH7229,1265-XTECC,1,Q3,1,Churned,Yes,1,86,5957,Attitude,Attitude of service provider
383,GBJHZZ1889,4871-JTKJF,1,Q3,3,Churned,Yes,1,82,4741,Attitude,Attitude of service provider
384,WPIACY8482,1415-YFWLT,1,Q3,1,Churned,Yes,1,85,3067,Competitor,Competitor had better devices
385,IAUYTP7214,3500-RMZLT,1,Q3,1,Churned,Yes,1,72,2933,Attitude,Attitude of support person
386,YDSTKQ5429,2642-DTVCO,1,Q3,3,Churned,Yes,1,74,5095,Attitude,Attitude of service provider
387,PSQTHV7173,1363-TXLSL,1,Q3,1,Churned,Yes,1,91,4962,Competitor,Competitor had better devices
388,MVRVZO3684,7136-RVDTZ,1,Q3,2,Churned,Yes,1,90,5824,Attitude,Attitude of service provider
389,ZCCMLH1166,6927-WTFIV,1,Q3,2,Churned,Yes,1,91,3684,Attitude,Attitude of service provider
390,ARFBYE7328,3398-ZOUAA,1,Q3,2,Churned,Yes,1,67,3853,Attitude,Attitude of support person
391,APLGNN7956,4844-JJWUY,1,Q3,1,Churned,Yes,1,82,5359,Competitor,Competitor made better offer
392,YOSYWU4926,4785-QRJHC,1,Q3,3,Churned,Yes,1,80,4011,Competitor,Competitor offered higher download speeds
393,ZRKNRK6661,1965-AKTSX,1,Q3,1,Churned,Yes,1,88,5203,Competitor,Competitor made better offer
394,LOXRFV1816,7248-VZQLC,1,Q3,1,Churned,Yes,1,72,4661,Price,Price too high
395,HDYLOW1467,0011-IGKFF,1,Q3,1,Churned,Yes,1,91,3714,Dissatisfaction,Product dissatisfaction
396,RDMOXN1597,6496-SLWHQ,1,Q3,3,Churned,Yes,1,87,5960,Attitude,Attitude of support person
397,WRPLDY1576,9912-GVSEQ,1,Q3,2,Churned,Yes,1,86,2591,Dissatisfaction,Network reliability
398,TNQRPQ1345,5383-MMTWC,1,Q3,3,Churned,Yes,1,91,4819,Dissatisfaction,Limited range of services
399,FSTQSV1474,6877-LGWXO,1,Q3,3,Churned,Yes,1,84,3521,Attitude,Attitude of support person
400,JFLGLY3712,5167-GBFRE,1,Q3,3,Churned,Yes,1,72,4694,Other,Poor expertise of online support
401,XDEOXU8714,1324-NLTJE,1,Q3,1,Churned,Yes,1,94,3167,Other,Don't know
402,MYBJMY4399,5567-WSELE,1,Q3,1,Churned,Yes,1,87,3019,Competitor,Competitor had better devices
403,YZVPKY6577,6646-VRFOL,1,Q3,1,Churned,Yes,1,87,5860,Competitor,Competitor had better devices
404,QNAXJR1837,9090-SGQXL,1,Q3,3,Churned,Yes,1,79,6284,Competitor,Competitor offered more data
405,WTJBHO3596,6595-YGXIT,1,Q3,2,Churned,Yes,1,91,3878,Competitor,Competitor made better offer
406,RRSNJT9512,9835-ZIITK,1,Q3,1,Churned,Yes,1,74,4281,Competitor,Competitor made better offer
407,EDOMFL3217,5649-TJHOV,1,Q3,1,Churned,Yes,1,93,4564,Dissatisfaction,Product dissatisfaction
408,PMHPPP6263,9253-QXKBE,1,Q3,1,Churned,Yes,1,71,2233,Competitor,Competitor had better devices
409,KJNJEU1645,8775-LHDJH,1,Q3,2,Churned,Yes,1,93,2905,Other,Don't know
410,HHCKMO9596,3097-NQYSN,1,Q3,1,Churned,Yes,1,78,5204,Competitor,Competitor had better devices
411,VLFAFP2894,3565-UNOCC,1,Q3,1,Churned,Yes,1,82,3179,Competitor,Competitor offered higher download speeds
412,WFGJZP6214,9190-MFJLN,1,Q3,1,Churned,Yes,1,68,2851,Competitor,Competitor had better devices
413,PDBKLE4923,1095-JUDTC,1,Q3,2,Churned,Yes,1,65,5214,Competitor,Competitor offered higher download speeds
414,MGHPMA9426,5385-SUIRI,1,Q3,1,Churned,Yes,1,68,5648,Competitor,Competitor offered higher download speeds
415,OMHPZJ8983,6328-ZPBGN,1,Q3,2,Churned,Yes,1,71,4074,Price,Extra data charges
416,BPRTAR3648,2856-NNASM,1,Q3,1,Churned,Yes,1,73,3802,Dissatisfaction,Network reliability
417,BJHXAL2854,6769-DYBQN,1,Q3,1,Churned,Yes,1,71,2097,Attitude,Attitude of support person
418,SLYWNH5743,2446-BEGGB,1,Q3,3,Churned,Yes,1,83,3330,Attitude,Attitude of support person
419,MJPWML7222,1496-GGSUK,1,Q3,1,Churned,Yes,1,83,4095,Attitude,Attitude of service provider
420,YENYGR9963,3296-SILRA,1,Q3,2,Churned,Yes,1,89,2426,Attitude,Attitude of support person
421,KJKFNA1282,5180-UCIIQ,1,Q3,1,Churned,Yes,1,75,2061,Other,Moved
422,HKCRCG9962,1977-STDKI,1,Q3,1,Churned,Yes,1,76,4116,Competitor,Competitor offered more data
423,RBQGFI2166,5813-UECBU,1,Q3,2,Churned,Yes,1,79,2583,Competitor,Competitor made better offer
424,FCAWZJ6778,4342-HENTK,1,Q3,1,Churned,Yes,1,74,2189,Competitor,Competitor had better devices
425,SUDKHD6593,1597-LHYNC,1,Q3,1,Churned,Yes,1,90,4232,Price,Price too high
426,GNYYMK7817,8651-ENBZX,1,Q3,3,Churned,Yes,1,78,5507,Price,Long distance charges
427,BPMBVW5264,9286-DOJGF,1,Q3,1,Churned,Yes,1,82,5165,Dissatisfaction,Product dissatisfaction
428,RTJBHA5765,9661-MHUMO,1,Q3,3,Churned,Yes,1,84,4478,Dissatisfaction,Service dissatisfaction
429,MZPVGS7253,8884-ADFVN,1,Q3,1,Churned,Yes,1,74,2016,Other,Don't know
430,SERIYH8815,2720-WGKHP,1,Q3,1,Churned,Yes,1,93,5569,Other,Don't know
431,QIRTER2239,9776-CLUJA,1,Q3,1,Churned,Yes,1,96,5748,Competitor,Competitor offered more data
432,AZYDBM5235,3551-HUAZH,1,Q3,2,Churned,Yes,1,89,3429,Price,Price too high
433,GCDYCO2368,8634-MPHTR,1,Q3,1,Churned,Yes,1,91,5166,Attitude,Attitude of support person
434,LVCLFV8122,2474-BRUCM,1,Q3,1,Churned,Yes,1,84,2837,Other,Don't know
435,FKVDKR8693,0616-ATFGB,1,Q3,1,Churned,Yes,1,95,2119,Competitor,Competitor had better devices
436,LJOEAB4544,7235-NXZCP,1,Q3,2,Churned,Yes,1,84,5378,Competitor,Competitor made better offer
437,QSGGDP9145,6661-HBGWL,1,Q3,1,Churned,Yes,1,79,2984,Dissatisfaction,Network reliability
438,YOCWVT8517,9317-WZPGV,1,Q3,3,Churned,Yes,1,77,4038,Price,Extra data charges
439,MOZZEU6737,3621-CEOVK,1,Q3,1,Churned,Yes,1,90,3369,Dissatisfaction,Service dissatisfaction
440,ERLVUE6869,7632-MNYOY,1,Q3,3,Churned,Yes,1,93,4389,Attitude,Attitude of service provider
441,QYBSLH3825,9248-OJYKK,1,Q3,3,Churned,Yes,1,95,3763,Competitor,Competitor made better offer
442,QLUIZA2165,3398-FSHON,1,Q3,2,Churned,Yes,1,94,4703,Competitor,Competitor made better offer
443,JYCOJS3226,3319-DWOEP,1,Q3,3,Churned,Yes,1,90,5750,Competitor,Competitor made better offer
444,SRCZQD5898,0818-OCPZO,1,Q3,3,Churned,Yes,1,83,2571,Competitor,Competitor offered more data
445,PRWEPO8374,1389-CXMLU,1,Q3,2,Churned,Yes,1,91,2194,Competitor,Competitor made better offer
446,HIBTBA8474,5561-NWEVX,1,Q3,3,Churned,Yes,1,67,4225,Price,Price too high
447,NLNPDM5618,2272-QAGFO,1,Q3,3,Churned,Yes,1,71,5342,Dissatisfaction,Service dissatisfaction
448,ERYKMG4569,3768-NLUBH,1,Q3,1,Churned,Yes,1,74,5247,Dissatisfaction,Network reliability
449,INSIPR9512,7359-SSBJK,1,Q3,1,Churned,Yes,1,89,6080,Price,Lack of affordable download/upload speed
450,LWTDDQ4884,0685-MLYYM,1,Q3,2,Churned,Yes,1,96,4407,Price,Long distance charges
451,LIPIPF3543,7957-RYHQD,1,Q3,1,Churned,Yes,1,94,3207,Price,Price too high
452,AOGAJH1136,6230-BSUXY,1,Q3,2,Churned,Yes,1,93,2650,Dissatisfaction,Network reliability
453,TDBEOC5336,3990-QYKBE,1,Q3,1,Churned,Yes,1,95,4127,Competitor,Competitor had better devices
454,ISVSZI4974,9274-CNFMO,1,Q3,2,Churned,Yes,1,69,3716,Competitor,Competitor offered more data
455,TPAVSL8352,3005-NFMTA,1,Q3,2,Churned,Yes,1,69,5543,Price,Price too high
456,ERYMXO3635,5389-FFVKB,1,Q3,1,Churned,Yes,1,94,5365,Dissatisfaction,Service dissatisfaction
457,MDHQFK7563,8444-WRIDW,1,Q3,2,Churned,Yes,1,79,5011,Attitude,Attitude of support person
458,HVTOLW6277,5868-YWPDW,1,Q3,2,Churned,Yes,1,72,5834,Dissatisfaction,Limited range of services
459,WEGRGT5168,1273-MTETI,1,Q3,3,Churned,Yes,1,74,2754,Other,Don't know
460,ZLEGRA2165,5480-HPRRX,1,Q3,3,Churned,Yes,1,74,3542,Attitude,Attitude of support person
461,YOZGKV8877,7234-FECYN,1,Q3,3,Churned,Yes,1,68,5546,Attitude,Attitude of support person
462,DFTAJR4656,1400-MMYXY,1,Q3,2,Churned,Yes,1,71,2715,Attitude,Attitude of service provider
463,TKWYAE5558,7142-HVGBG,1,Q3,1,Churned,Yes,1,91,2505,Competitor,Competitor had better devices
464,NLRABU1854,1564-NTYXF,1,Q3,2,Churned,Yes,1,91,3363,Attitude,Attitude of support person
465,XOGEYI6369,0886-QGENL,1,Q3,1,Churned,Yes,1,77,4853,Attitude,Attitude of service provider
466,GRSPJS7691,8739-WWKDU,1,Q3,1,Churned,Yes,1,90,4849,Competitor,Competitor had better devices
467,PENOCS7412,8685-WHQPW,1,Q3,1,Churned,Yes,1,81,2407,Competitor,Competitor had better devices
468,CELTES1262,7240-FQLHE,1,Q3,2,Churned,Yes,1,68,5857,Attitude,Attitude of support person
469,PZOHXL6219,6664-FPDAC,1,Q3,3,Churned,Yes,1,91,4060,Attitude,Attitude of service provider
470,SIUSCE8324,0786-VSSUD,1,Q3,1,Churned,Yes,1,92,5692,Competitor,Competitor had better devices
471,HTLAYS7922,6583-QGCSI,1,Q3,3,Churned,Yes,1,87,5813,Competitor,Competitor made better offer
472,DJSIDE6772,1980-KXVPM,1,Q3,1,Churned,Yes,1,83,3553,Competitor,Competitor had better devices
473,ZLMKWL9573,0723-DRCLG,1,Q3,2,Churned,Yes,1,94,2394,Other,Don't know
474,ZUOGCY9945,6894-LFHLY,1,Q3,1,Churned,Yes,1,90,5571,Competitor,Competitor made better offer
475,ZKWMKE5538,8361-LTMKD,1,Q3,2,Churned,Yes,1,77,5839,Competitor,Competitor made better offer
476,XOZICB8671,3841-NFECX,1,Q3,4,Stayed,No,0,38,5309,,
477,SJGVNA3887,4929-XIHVW,1,Q3,5,Joined,No,0,69,4449,,
478,IBNOJY7673,3413-BMNZE,1,Q3,3,Joined,No,0,40,3144,,
479,WGDMSH3435,8012-SOUDQ,1,Q3,4,Stayed,No,0,52,2223,,
480,QWAGNG6814,6575-SUVOI,1,Q3,4,Stayed,No,0,25,3154,,
481,CYHTIJ5746,4667-QONEA,1,Q3,3,Stayed,No,0,59,5153,,
482,EXSNOV6328,5067-XJQFU,1,Q3,5,Stayed,No,0,74,4582,,
483,BXUELF8469,1891-QRQSA,1,Q3,4,Stayed,No,0,69,4881,,
484,GWABMV7583,2673-CXQEU,1,Q3,4,Stayed,No,0,21,4463,,
485,OZPTEX3362,0191-ZHSKZ,1,Q3,4,Stayed,No,0,55,3033,,
486,FTYSBA3488,2424-WVHPL,1,Q3,5,Joined,No,0,60,4182,,
487,ITKAYB2267,5386-THSLQ,1,Q3,5,Stayed,No,0,28,6238,,
488,TJXWPO7768,2639-UGMAZ,1,Q3,3,Stayed,No,0,68,5372,,
489,YTQYGA1375,3146-MSEGF,1,Q3,3,Stayed,No,0,8,6102,,
490,WCDOWE3982,1131-QQZEB,1,Q3,3,Stayed,No,0,52,4329,,
491,KVRCUQ4879,2504-DSHIH,1,Q3,3,Stayed,No,0,38,5788,,
492,FGVKZM2751,9058-HRZSV,1,Q3,4,Stayed,No,0,7,5348,,
493,TJIEPU4428,4522-AKYLR,1,Q3,4,Stayed,No,0,7,5557,,
