Churn,Customer ID
0,8963-MQVYN
0,8966-KZXXA
0,8966-OIQHG
0,8966-SNIZF
0,8967-SZQAS
0,8970-ANWXO
1,8972-HJWNV
0,8974-OVACP
0,8975-SKGRX
0,8980-WQFWL
0,8982-NHAVY
0,8984-EYLLL
0,8984-HPEMB
1,8988-ECPJR
0,8990-ZXLSU
0,8992-CEUEN
1,8992-JQYUN
0,8993-IZEUX
1,8993-PHFWD
1,8999-BOHSE
0,8999-EXMNO
0,8999-YPYBV
0,9000-PLFUZ
0,9003-CPATH
0,9013-AQORL
0,9018-PCIOK
1,9025-AOMKI
1,9025-ZRPVR
1,9026-RNUJS
0,9027-TMATR
0,9027-YFHQJ
0,9028-LIHRP
0,9029-FEGVJ
0,9030-QGZNL
0,9031-ZVQPT
1,9033-EOXWV
0,9036-CSKBW
1,9039-RBEEE
0,9039-ZVJDC
0,9040-KZVWO
0,9046-DQMTP
0,9046-JBFWA
0,9050-IKDZA
1,9050-QLROH
0,9052-DHNKM
0,9053-EJUNL
1,9053-JZFKV
0,9054-FOWNV
1,9057-MSWCO
1,9057-SIHCH
1,9058-CBREO
0,9058-HRZSV
0,9058-MJLZC
0,9060-HJJRW
1,9063-ZGTUY
0,9065-ZCPQX
0,9066-QRSDU
0,9067-YGSCA
0,9068-FHQHD
0,9068-VPWQQ
0,9069-LGEUL
0,9070-BCKQP
0,9074-KGVOX
0,9076-AXYIK
0,9079-LWTFD
1,9079-YEXQJ
0,9081-WWXKP
0,9084-OAYKL
0,9089-UOWJG
1,9090-SGQXL
0,9091-WTUUY
0,9092-GDZKO
0,9093-FPDLG
1,9095-HFAFX
0,9097-ZUBYC
0,9099-FTUHS
1,9101-BWFSS
0,9101-NTIXF
1,9102-IAYHT
0,9102-OXKFY
1,9103-TCIHJ
0,9107-UKCKY
0,9108-EJFJP
0,9108-EQPNQ
0,9110-HSGTV
0,9112-WSNPU
0,9114-DPSIA
0,9114-VEPUF
0,9115-YQHGA
0,9121-PHQSR
0,9122-UMROB
1,9124-LHCJQ
0,9127-QRZMH
0,9128-CPXKI
0,9129-UXERG
0,9133-AYJZG
1,9134-CEQMF
0,9135-HSWOC
1,9136-ALYBR
0,9137-UIYPG
0,9138-EFSMO
0,9139-TWBAS
1,9139-WQQDY
0,9142-KZXOP
0,9143-CANJF
0,9146-JRIOX
0,9150-HEPMB
0,9150-KPBJQ
0,9152-AMKAK
0,9153-BTBVV
0,9154-QDGTH
0,9163-GHAYE
0,9169-BSVIN
0,9170-ARBTB
1,9172-ANCRX
1,9172-JITSM
0,9173-IVZVP
1,9174-FKWZE
0,9174-IHETN
0,9178-JHUVJ
1,9185-TQCVP
1,9190-MFJLN
1,9191-MYQKX
0,9199-PWQVC
0,9200-NLNPD
1,9206-GVPEQ
0,9208-OLGAQ
1,9210-IAHGH
0,9214-EKVXR
0,9220-CXRSC
0,9220-ZNKJI
1,9221-OTIVJ
1,9223-UCPVT
1,9227-LUNBG
0,9227-UAQFT
0,9227-YBAXE
0,9229-RQABD
0,9236-NDUCW
1,9237-HQITU
0,9239-GZHZE
1,9239-ZBZZV
0,9242-TKFSV
0,9244-ZVAPM
1,9248-OJYKK
1,9249-FXSCK
1,9250-WYPLL
0,9251-WNSOD
1,9253-QXKBE
0,9253-VIFJQ
1,9254-RBFON
0,9256-JTBNZ
0,9257-AZMTZ
0,9258-CNWAC
1,9259-PACGQ
0,9261-WDCAF
1,9269-CQOOL
0,9272-LSVYH
1,9274-CNFMO
0,9274-UARKJ
0,9277-JOOMO
0,9278-VZKCD
0,9279-CJEOJ
0,9281-CEDRU
0,9281-OFDMF
0,9281-PKKZE
1,9282-IZGQK
1,9283-LZQOH
0,9286-BHDQG
1,9286-DOJGF
0,9289-LBQVU
0,9290-SHCMB
0,9294-TDIPC
0,9297-EONCV
0,9298-WGMRW
1,9300-AGZNL
1,9300-RENDD
1,9305-CDSKC
1,9306-CPCBC
0,9309-BZGNT
0,9314-IJWSQ
0,9314-QDMDW
1,9317-WZPGV
1,9318-NKNFC
0,9323-HGFWY
0,9327-QSDED
0,9330-DHBFL
1,9330-IJWIO
0,9334-GWGOW
0,9337-SRRNI
0,9339-FIIJL
0,9342-VNIMQ
0,9347-AERRL
0,9348-ROUAI
0,9348-YVOMK
0,9350-VLHMB
0,9350-ZXYJC
0,9351-HXDMR
0,9351-LZYGF
0,9355-NPPFS
0,9356-AXGMP
0,9357-UJRUN
0,9359-JANWS
0,9359-UGBTK
1,9360-AHGNL
0,9360-OMDZZ
0,9362-MWODR
0,9364-YKUVW
0,9365-CSLBQ
0,9365-SRSZE
0,9367-OIUXP
0,9367-TCUYN
1,9369-XFEHK
0,9371-BITHB
0,9372-TXXPS
0,9373-WSLOY
0,9374-YOLBJ
0,9375-MHRRS
1,9378-FXTIZ
1,9381-NDKME
0,9385-EHGDO
0,9386-LDCZR
0,9388-ZEYVT
0,9391-DXGGG
0,9391-LMANN
0,9391-TTOYH
0,9391-YZEJW
0,9396-ZSFLL
0,9397-TZSHA
0,9398-MMQTO
1,9399-APLBT
0,9402-ORRAH
0,9402-ROUMJ
0,9408-HRXRK
1,9408-SSNVZ
0,9411-TPQQV
1,9412-ARGBX
1,9412-GHEEC
1,9415-DPEWS
0,9415-ZNBSX
0,9419-IPPBE
1,9420-LOJKX
0,9424-CMPOG
1,9430-FRQOC
0,9430-NKQLY
0,9432-RUVSL
0,9432-VOFYX
0,9435-JMLSX
1,9436-ZBZCT
0,9441-QHEVC
0,9442-JTWDL
0,9443-JUBUO
1,9444-JTXHZ
0,9447-YPTBX
1,9448-REEVD
0,9450-TRJUU
1,9451-LPGOO
0,9453-PATOS
1,9462-MJUAW
1,9465-RWMXL
0,9469-WEJBT
0,9470-RTWDV
0,9470-XCCEM
1,9474-PHLYD
0,9475-NNDGC
0,9479-HYNYL
0,9480-BQJEI
0,9481-IEBZY
0,9481-WHGWY
0,9483-GCPWE
0,9488-FYQAU
0,9489-DEDVP
0,9489-JMTTN
0,9489-UTFKA
1,9490-DFPMD
0,9494-MRNYX
0,9495-REDIY
0,9496-IVVRP
1,9497-QCMMS
0,9498-FIMXL
0,9499-XPZXM
0,9500-IWPXQ
0,9500-LTVBP
0,9500-WBGRP
0,9503-XJUME
0,9504-DSHWM
0,9504-YAZWB
0,9505-SQFSW
0,9506-UXUSK
0,9507-HSMMZ
0,9508-ILZDG
0,9509-MPYOD
1,9512-UIBFX
0,9513-DXHDA
1,9514-JDSKI
0,9518-IMLHK
1,9518-RWHZL
0,9518-XXBXE
0,9522-BNTHX
0,9522-ZSINC
1,9524-EGPJC
1,9526-JAWYF
0,9529-OFXHY
0,9530-GRMJG
0,9531-NSBMR
0,9534-NSXEM
0,9537-JALFH
0,9537-VHDTA
1,9540-JYROE
0,9541-ZPSEA
0,9544-PYPSJ
1,9546-CQJSU
0,9547-ITEFG
0,9548-LERKT
0,9548-LIGTA
0,9548-ZMVTX
0,9552-TGUZV
0,9553-DLCLU
0,9554-DFKIC
0,9555-SAHUZ
0,9558-IHEZX
1,9560-ARGQJ
0,9560-BBZXK
1,9564-KCLHR
0,9565-AXSMR
1,9565-DJPIB
0,9565-FLVCG
1,9565-JSNFM
0,9570-KYEUA
0,9571-EDEBV
1,9572-MTILT
0,9572-WUKSB
1,9576-ANLXO
0,9576-SYUHJ
0,9577-WJVCQ
0,9578-FOMUK
1,9578-VRMNM
0,9584-EXCDZ
0,9588-OZDMQ
0,9588-YRFHY
0,9589-ABEPT
0,9591-YVTEB
0,9592-ERDKV
0,9593-CVZKR
1,9600-NAXZN
1,9600-UDOPK
0,9602-WCXPI
0,9603-OAIHC
0,9605-WGJVW
1,9606-PBKBQ
0,9609-BENEA
1,9611-CTWIH
1,9614-RMGHA
0,9617-INGJY
0,9617-UDPEU
0,9618-LFJRU
0,9619-GSATL
0,9620-ENEJV
0,9620-QJREV
0,9621-OUPYD
0,9624-EGDEQ
0,9625-QNLUX
1,9625-QSTYE
0,9625-RZFUK
0,9626-VFRGG
0,9626-WEQRM
0,9631-RXVJM
0,9631-XEYKE
0,9633-DENPU
0,9633-XQABV
0,9637-CDTKZ
1,9637-EIHEQ
0,9638-JIQYA
0,9639-BUJXT
0,9640-ZSLDC
0,9643-AVVWI
0,9643-YBLUR
0,9644-KVCNC
0,9644-UMGQA
0,9646-NMHXE
0,9648-BCHKM
0,9650-VBUOG
1,9651-GTSAQ
1,9658-WYUFB
0,9659-QEQSY
0,9659-ZTWSM
1,9661-ACXBS
0,9661-JALZV
1,9667-EQRXU
0,9667-TKTVZ
0,9668-PUGNU
0,9670-BPNXF
0,9674-EHPPG
0,9675-ICXCT
0,9677-AVKED
0,9680-NIAUV
0,9688-YGXVR
1,9689-PTNPG
0,9695-IDRZR
0,9696-RMYBA
0,9700-ISPUP
0,9700-ZCLOT
0,9701-CDXHR
0,9702-AIUJO
0,9705-IOVQQ
0,9705-ZJBCG
0,9708-HPXWZ
0,9708-KFDBY
0,9710-NJERN
1,9710-ZUSHQ
0,9711-FJTBX
0,9714-EDSUC
0,9715-SBVSU
0,9715-WZCLW
0,9717-IOAAF
0,9717-QEBGU
0,9720-JJJOR
1,9722-UJOJR
1,9725-SCPZG
1,9728-FTTVZ
0,9730-DRTMJ
0,9732-EQMWY
1,9732-KPKBW
0,9732-OUYRN
1,9734-UYXQI
0,9738-QLWTP
0,9739-JLPQJ
0,9741-YLNTD
0,9742-XOKTS
0,9743-DQKQW
0,9746-MDMBK
0,9746-UGFAC
1,9747-DDZOS
0,9750-BOOHV
0,9752-ZNQUT
0,9753-OYLBX
0,9754-CLVZW
0,9758-MFWGD
0,9761-XUJWD
0,9762-YAQAA
0,9764-REAFF
0,9766-HGEDE
0,9767-FFLEM
0,9770-KXGQU
0,9774-NRNAU
1,9776-CLUJA
0,9777-IQHWP
0,9777-WJJPR
0,9778-OGKQZ
0,9779-DPNEJ
0,9780-FKVVF
0,9786-IJYDL
0,9786-YWNHU
1,9787-XVQIU
0,9788-HNGUT
0,9788-YTFGE
0,9795-NREXC
0,9795-SHUHB
0,9795-VOWON
0,9796-BPKIW
0,9796-MVYXX
0,9798-DRYDS
0,9799-CAYJJ
0,9800-ONTFE
1,9801-GDWGV
0,9801-NOSHQ
0,9802-CAQUT
1,9804-ICWBG
0,9805-FILKB
0,9812-GHVRI
0,9814-AOUDH
0,9817-APLHW
0,9818-XQCUV
0,9819-FBNSV
1,9820-RMCQV
0,9822-OAOVB
0,9822-WMWVG
0,9823-EALYC
1,9824-BEMCV
0,9824-QCJPK
0,9825-YCXWZ
1,9828-AOQLM
0,9828-QHFBK
0,9830-ECLEN
1,9831-BPFRI
0,9833-TGFHX
1,9835-ZIITK
1,9837-BMCLM
0,9837-FWLCH
0,9838-BFCQT
0,9839-ETQOE
1,9840-DVNDC
0,9840-EFJQB
0,9845-PEEKO
0,9845-QOMAD
1,9846-GKXAS
0,9847-HNVGP
0,9848-JQJTX
1,9851-KIELU
1,9851-QXEEQ
0,9853-JFZDU
0,9862-KJTYK
1,9863-JZAIC
0,9866-OCCKE
1,9866-QEVEE
0,9867-JCZSP
0,9867-NNXLC
0,9867-XOBQA
0,9871-ELEYA
0,9873-MNDKV
1,9874-QLCLH
0,9880-TDQAC
0,9885-AIBVB
1,9885-CSMWE
0,9885-MFVSU
1,9889-TMAHG
0,9891-NQDBD
0,9895-VFOXH
0,9896-UYMIE
1,9897-KXHCM
1,9898-KZQDZ
0,9903-LYSAB
0,9904-EHEVJ
0,9906-NHHVC
1,9907-SWKKF
0,9909-IDLEK
1,9912-GVSEQ
0,9912-OMZDS
0,9916-AYHTC
0,9917-KWRBE
0,9919-KNPOO
0,9919-YLNNG
0,9921-QFQUL
1,9921-ZVRHG
0,9924-JPRMC
0,9926-PJHDQ
0,9927-DSWDF
0,9928-BZVLZ
0,9931-KGHOA
0,9932-WBWIK
0,9938-PRCVK
0,9938-TKDGL
1,9940-HPQPG
1,9940-RHLFB
0,9945-PSVIP
1,9947-OTFQU
0,9950-MTGYX
0,9953-ZMKSM
0,9955-QOPOY
0,9958-MEKUC
0,9959-WOFKT
1,9961-JBNMK
0,9962-BFPDU
0,9964-WBQDJ
1,9965-YOKZB
0,9968-FFVVH
0,9970-QBCDA
0,9972-VAFJJ
0,9974-JFBHQ
0,9975-GPKZU
0,9975-SKRNR
0,9978-HYCIN
0,9979-RGMZT
1,9985-MWVIX
1,9986-BONCE
0,9987-LUTYD
1,9992-RRAMN
0,9992-UJOEL
0,9993-LHIEB
0,9995-HOTOH
