Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,City,Zip Code,Latitude,Longitude,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,CLTV,Partner,Tenure,Monthly Charges,Country_United States,State_California,Quarter_Q3,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes,Lat,Long,SeniorCitizen_Dependents,Tenure_Age_Ratio,AvgMonthlyGB_StreamServices,MonthlyCharge_TotalCharges_Ratio,AvgMonthlyGB_Tenure,Total_Services_Used,Streaming_Services_Count,Internet_Phone_Bundle,Tenure_in_Years,Digital_Payments,Traditional_Payments,Monthly_Charges_Scaled,Revenue_Cluster_Low,Revenue_Cluster_Medium,Revenue_Cluster_High,Refund_to_Charges_Ratio,Extra_Data_Usage_Cost_Proportion,Lifetime_Value_per_Month,Monthly_Charges_18.25-35.5,Monthly_Charges_35.51-70.35,Monthly_Charges_70.36-89.85,Monthly_Charges_89.86-118.75,Lifetime_Value_43-85.918,Lifetime_Value_85.919-137.263,Lifetime_Value_137.264-460.95,Lifetime_Value_460.951-5996,Customer ID
1,1,24,1,0,0,0,0,799,90275,33.753146,-118.367459,0,0,16,1,25.71,1,1,48,0,1,1,0,0,1,1,1,1,71.4,1212.1,0.0,0,411.36,1623.46,5,3360,0,16,71.4,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,33.753146,-118.367459,0,0.6666666666666666,96,0.0589060308555399,768,6,2,1,1.3333333333333333,1,0,856,0,1,0,0.0,0.0,210,0,0,1,0,0,0,1,0,0106-GHRQR
1,1,32,0,0,0,0,0,1062,95255,38.41935,-120.469545,0,0,1,1,31.77,0,0,0,0,0,0,0,0,0,0,0,1,19.85,19.85,0.0,0,31.77,51.620000000000005,2,3874,0,1,19.85,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,38.41935,-120.469545,0,0.03125,0,1.0,0,2,0,0,0.0833333333333333,1,0,238,1,0,0,0.0,0.0,3874,1,0,0,0,0,0,0,1,0107-WESLM
1,1,59,0,0,0,0,0,554,90062,34.003553,-118.308933,0,0,1,1,40.71,1,1,25,0,0,1,0,1,1,1,1,1,99.75,99.75,0.0,0,40.71,140.46,1,4214,0,1,99.75,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,34.003553,-118.308933,0,0.0169491525423728,75,1.0,25,7,3,1,0.0833333333333333,1,0,1197,1,0,0,0.0,0.0,4214,0,0,0,1,0,0,0,1,0107-YHINA
1,1,71,0,1,1,1,1,638,92256,34.097863,-116.594561,1,9,32,1,31.86,0,1,23,0,1,0,0,1,1,1,1,1,93.95,2861.45,0.0,0,1019.52,3880.97,5,2844,1,32,93.95,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,34.097863,-116.594561,1,0.4507042253521127,69,0.032833004246099,736,6,3,1,2.6666666666666665,0,1,1127,0,1,0,0.0,0.0,88,0,0,0,1,0,1,0,0,0111-KLBQG
1,1,49,0,0,1,1,2,727,92266,33.3249,-114.758334,1,8,16,1,48.71,1,1,12,0,0,1,0,1,0,0,1,1,90.8,1442.2,0.0,0,779.36,2221.56,3,5560,1,16,90.8,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,33.3249,-114.758334,0,0.3265306122448979,12,0.0629593676327832,192,5,1,1,1.3333333333333333,1,0,1089,0,1,0,0.0,0.0,347,0,0,0,1,0,0,1,0,0112-QAWRZ
1,1,61,0,0,1,0,0,1033,93563,34.39583,-117.734568,1,1,49,1,39.55,1,1,10,1,0,1,1,1,1,1,1,0,84.35,4059.35,0.0,0,1937.95,5997.299999999999,2,6452,1,49,84.35,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,34.39583,-117.734568,0,0.8032786885245902,30,0.020779188786382,490,8,3,1,4.083333333333333,1,0,1012,0,0,1,0.0,0.0,131,0,0,1,0,0,1,0,0,0112-QWPNC
1,0,39,0,0,0,0,0,837,96084,40.923558,-122.059933,0,0,33,1,49.69,1,1,12,0,1,1,0,1,1,1,1,0,107.55,3645.5,0.0,0,1639.77,5285.27,3,4800,0,33,107.55,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,40.923558,-122.059933,0,0.8461538461538461,36,0.0295021259086545,396,6,3,1,2.75,1,0,1290,0,1,0,0.0,0.0,145,0,0,0,1,0,0,1,0,0114-PEGZZ
1,1,24,1,0,1,0,0,351,93650,36.841655,-119.797113,1,1,21,1,36.26,1,1,59,0,1,1,1,1,1,1,0,1,111.2,2317.1,0.0,120,761.4599999999999,3198.56,3,4123,1,21,111.2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,36.841655,-119.797113,0,0.875,177,0.0479910232618359,1239,7,3,1,1.75,1,0,1334,0,1,0,0.0,0.0517888740235639,196,0,0,0,1,0,0,1,0,0115-TFERT
1,1,52,0,0,1,1,1,27,94508,38.542448,-122.419923,1,1,37,0,0.0,0,1,23,1,1,1,0,0,0,0,1,0,40.2,1448.8,0.0,0,0.0,1448.8,2,3627,1,37,40.2,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,38.542448,-122.419923,0,0.7115384615384616,0,0.0277471010491441,851,3,0,0,3.0833333333333335,1,0,482,0,1,0,0.0,0.0,98,0,1,0,0,0,1,0,0,0117-LFRMW
1,0,71,0,1,0,0,0,520,95333,37.249377,-120.249581,0,0,26,1,33.74,0,1,7,1,0,0,0,1,0,0,1,1,85.8,2193.65,0.0,0,877.24,3070.8900000000003,3,5700,0,26,85.8,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,37.249377,-120.249581,0,0.3661971830985915,7,0.0391128940350557,182,5,1,1,2.1666666666666665,1,0,1029,0,1,0,0.0,0.0,219,0,0,1,0,0,0,1,0,0118-JPNOY
1,1,45,0,0,0,0,0,810,95560,40.142256,-123.852927,0,0,50,0,0.0,0,1,7,1,0,0,1,0,0,0,1,1,35.4,1748.9,0.0,0,0.0,1748.9,3,5052,0,50,35.4,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,40.142256,-123.852927,0,1.1111111111111112,0,0.020241294527989,350,4,0,0,4.166666666666667,1,0,424,0,1,0,0.0,0.0,101,1,0,0,0,0,1,0,0,0121-SNYRK
1,0,29,1,0,0,0,0,854,92122,32.85723,-117.209774,0,0,7,1,28.62,1,1,26,0,0,0,0,0,0,1,1,1,73.85,511.25,13.03,0,200.34,698.5600000000001,3,2473,0,7,73.85,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,32.85723,-117.209763,0,0.2413793103448276,26,0.1444498777506112,182,4,1,1,0.5833333333333334,1,0,886,0,1,0,0.0254865525672371,0.0,353,0,0,1,0,0,0,1,0,0122-OAHPZ
1,0,62,0,0,1,0,0,631,91755,34.049172,-118.115022,1,1,61,1,47.19,1,1,28,1,1,1,1,1,1,1,1,0,88.1,5526.75,0.0,0,2878.5899999999997,8405.34,4,5152,1,61,88.1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,34.049172,-118.115022,0,0.9838709677419356,84,0.0159406522820825,1708,8,3,1,5.083333333333333,0,1,1057,0,0,1,0.0,0.0,84,0,0,1,0,1,0,0,0,0123-CRBRT
1,0,51,0,0,0,1,2,953,91381,34.364153,-118.615583,0,0,26,0,0.0,0,1,19,1,0,0,1,0,1,1,1,0,45.8,1147.0,0.0,0,0.0,1147.0,4,3287,0,26,45.8,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,34.364153,-118.615583,0,0.5098039215686274,38,0.0399302528334786,494,5,2,0,2.1666666666666665,1,0,549,0,1,0,0.0,0.0,126,0,1,0,0,0,1,0,0,0128-MKWSG
1,1,39,0,0,1,0,0,674,95660,38.671295,-121.388251,1,9,72,1,33.22,0,1,23,0,0,1,0,1,1,1,1,1,94.65,6747.35,0.0,0,2391.84,9139.19,3,5943,1,72,94.65,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,38.671295,-121.388251,0,1.8461538461538465,69,0.0140277294048774,1656,7,3,1,6.0,1,0,1135,0,0,1,0.0,0.0,82,0,0,0,1,1,0,0,0,0129-KPTWJ
1,1,55,0,0,0,0,0,370,95443,39.045246,-122.743181,0,0,66,1,48.78,1,1,8,0,1,0,0,0,1,1,0,0,89.4,5976.9,36.02,40,3219.48,9200.36,3,4889,0,66,89.4,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,39.045246,-122.743181,0,1.2,16,0.0149575867088289,528,3,2,1,5.5,1,0,1072,0,0,1,0.006026535494989,0.0066924325319145,74,0,0,1,0,1,0,0,0,0130-SXOUN
1,0,40,0,0,0,0,0,12,91803,34.074736,-118.145959,0,0,2,1,36.81,0,1,16,1,1,0,1,0,0,0,1,1,86.25,181.65,0.0,0,73.62,255.27,2,3529,0,2,86.25,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,34.074736,-118.145959,0,0.05,0,0.4748142031379025,32,5,0,1,0.1666666666666666,1,0,1035,1,0,0,0.0,0.0,1764,0,0,1,0,0,0,0,1,0133-BMFZO
1,0,76,0,1,0,0,0,891,90403,34.031529,-118.491156,0,0,44,1,7.72,0,1,17,0,0,1,1,1,1,1,1,0,74.85,3268.05,17.91,0,339.68,3589.82,5,3253,0,44,74.85,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,34.031529,-118.491156,0,0.5789473684210527,51,0.0229035663469041,748,7,3,1,3.6666666666666665,1,0,898,0,1,0,0.0054803323082572,0.0,73,0,0,1,0,1,0,0,0,0134-XWXCE
1,0,57,0,0,0,0,0,541,95240,38.123544,-121.159078,0,0,12,1,14.38,1,1,6,0,1,0,0,1,0,0,1,1,89.75,1052.4,0.0,0,172.56,1224.96,3,5671,0,12,89.75,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,38.123544,-121.159078,0,0.2105263157894736,6,0.085281261877613,72,4,1,1,1.0,1,0,1077,0,1,0,0.0,0.0,472,0,0,1,0,0,0,0,1,0135-NMXAP
1,1,71,0,1,1,0,0,554,90001,33.973616,-118.24902,1,1,69,1,18.41,1,1,17,0,1,1,1,1,1,0,1,1,109.95,7634.25,0.0,0,1270.29,8904.54,5,4297,1,69,109.95,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,33.973616,-118.24902,0,0.971830985915493,34,0.0144022006090971,1173,7,2,1,5.75,1,0,1319,0,0,1,0.0,0.0,62,0,0,0,1,1,0,0,0,0136-IFMYD
1,0,25,1,0,0,0,0,314,94533,38.287136,-122.02711,0,0,1,1,1.23,1,1,69,0,1,0,0,0,0,0,1,1,80.2,80.2,0.0,0,1.23,81.43,3,3056,0,1,80.2,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,38.287136,-122.02711,0,0.04,0,1.0,69,3,0,1,0.0833333333333333,0,1,962,1,0,0,0.0,0.0,3056,0,0,1,0,0,0,0,1,0137-OCGAB
1,0,24,1,0,0,0,0,957,95204,37.974498,-121.319568,0,0,3,1,25.75,0,0,0,0,0,0,0,0,0,0,0,0,19.85,63.75,0.0,0,77.25,141.0,1,3398,0,3,19.85,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,37.974498,-121.319568,0,0.125,0,0.3113725490196078,0,1,0,0,0.25,1,0,238,1,0,0,0.0,0.0,1132,1,0,0,0,0,0,0,1,0137-UDEUO
1,0,19,1,0,1,0,0,987,92592,33.507255,-117.029473,1,10,2,1,4.65,0,1,53,1,1,0,0,1,0,0,1,0,90.35,190.5,0.0,0,9.3,199.8,3,5361,1,2,90.35,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,33.507255,-117.029473,0,0.1052631578947368,53,0.4742782152230971,106,4,1,1,0.1666666666666666,1,0,1084,1,0,0,0.0,0.0,2680,0,0,0,1,0,0,0,1,0139-IVFJG
1,0,77,0,1,0,0,0,316,92028,33.362575,-117.299644,0,0,27,1,2.97,1,1,4,0,1,1,0,0,0,0,1,1,86.45,2401.05,0.0,0,80.19000000000001,2481.24,4,5990,0,27,86.45,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,33.362575,-117.299644,0,0.3506493506493506,0,0.0360050811103475,108,4,0,1,2.25,1,0,1037,0,1,0,0.0,0.0,221,0,0,1,0,0,0,1,0,0141-YEAYS
1,1,57,0,0,0,0,0,802,93554,35.405722,-117.773354,0,0,26,1,13.34,0,0,0,0,0,0,0,0,0,0,0,1,20.3,511.25,0.0,0,346.84,858.0899999999999,5,5712,0,26,20.3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,35.405722,-117.773354,0,0.4561403508771929,0,0.0397066014669926,0,2,0,0,2.1666666666666665,1,0,243,0,1,0,0.0,0.0,219,1,0,0,0,0,0,1,0,0142-GVYSN
1,0,73,0,1,1,0,0,44,93422,35.453912,-120.69461,1,9,39,1,20.15,1,1,21,0,0,0,1,1,1,1,1,1,101.25,3949.15,0.0,0,785.8499999999999,4735.0,4,3172,1,39,101.25,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,35.453912,-120.69461,0,0.5342465753424658,63,0.0256384285225934,819,7,3,1,3.25,1,0,1215,0,0,1,0.0,0.0,81,0,0,0,1,1,0,0,0,0147-ESWWR
1,1,41,0,0,0,0,0,768,95365,37.329725,-120.306399,0,0,25,1,34.88,1,1,8,0,0,0,0,1,1,1,1,1,94.7,2362.1,0.0,0,872.0000000000001,3234.1,1,5641,0,25,94.7,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,37.329725,-120.306399,0,0.6097560975609756,24,0.0400914440540197,200,6,3,1,2.0833333333333335,1,0,1136,0,1,0,0.0,0.0,225,0,0,0,1,0,0,1,0,0148-DCDOS
1,1,48,0,0,1,0,0,932,93463,34.624399,-120.137875,1,1,22,1,27.24,0,1,21,1,0,0,1,0,0,0,1,1,54.2,1152.7,0.0,0,599.28,1751.98,2,5102,1,22,54.2,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,34.624399,-120.137875,0,0.4583333333333333,0,0.0470200399063069,462,5,0,1,1.8333333333333333,1,0,650,0,1,0,0.0,0.0,231,0,1,0,0,0,0,1,0,0156-FVPTA
1,0,56,0,0,0,0,0,136,94515,38.629618,-122.593216,0,0,72,1,48.37,1,1,5,1,1,1,1,1,1,1,1,1,114.9,8496.7,0.0,0,3482.64,11979.34,4,4589,0,72,114.9,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,38.629618,-122.593216,0,1.2857142857142858,15,0.013522897124766,360,9,3,1,6.0,1,0,1378,0,0,1,0.0,0.0,63,0,0,0,1,1,0,0,0,0164-APGRB
1,0,51,0,0,0,0,0,491,90638,33.902045,-118.008961,0,0,24,1,10.64,0,0,0,0,0,0,0,0,0,0,0,1,19.55,470.2,0.0,0,255.36,725.56,5,2511,0,24,19.55,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,33.902045,-118.008961,0,0.4705882352941176,0,0.0415780518928115,0,2,0,0,2.0,1,0,234,0,1,0,0.0,0.0,104,1,0,0,0,0,1,0,0,0164-XAIRP
1,0,34,0,0,1,0,0,102,93516,34.95703,-117.73045,1,8,19,1,7.84,1,1,16,0,0,0,0,1,0,0,1,1,86.85,1564.4,0.0,0,148.96,1713.36,5,5072,1,19,86.85,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,34.95703,-117.73045,0,0.5588235294117647,16,0.0555164919457939,304,4,1,1,1.5833333333333333,1,0,1042,0,1,0,0.0,0.0,266,0,0,1,0,0,0,1,0,0168-XZKBB
1,1,21,1,0,1,1,2,870,92078,33.119028,-117.166036,1,2,71,1,9.2,1,0,0,0,0,0,0,0,0,0,0,0,25.35,1847.55,0.0,0,653.1999999999999,2500.75,5,5747,1,71,25.35,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,33.119028,-117.166036,0,3.380952380952381,0,0.013720873589348,0,1,0,0,5.916666666666667,1,0,304,0,1,0,0.0,0.0,80,1,0,0,0,1,0,0,0,0174-QRVVY
1,1,78,0,1,1,0,0,255,92239,33.889605,-115.257009,1,7,33,1,25.15,1,1,20,1,0,1,1,1,1,0,1,1,109.9,3694.7,0.0,0,829.9499999999999,4524.65,3,5655,1,33,109.9,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,33.889605,-115.257009,0,0.4230769230769231,40,0.029745310850678,660,8,2,1,2.75,1,0,1318,0,1,0,0.0,0.0,171,0,0,0,1,0,0,1,0,0177-PXBAT
1,0,60,0,0,0,0,0,234,95313,37.435664,-121.049056,0,0,3,1,2.69,0,0,0,0,0,0,0,0,0,0,0,0,19.95,58.0,0.0,0,8.07,66.07,3,5949,0,3,19.95,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,37.435664,-121.049056,0,0.05,0,0.3439655172413793,0,1,0,0,0.25,1,0,239,1,0,0,0.0,0.0,1983,1,0,0,0,0,0,0,1,0178-CIIKR
1,1,54,0,0,1,1,1,1013,95379,37.939768,-120.188002,1,7,47,1,1.09,1,1,13,0,1,0,0,1,0,0,1,0,87.2,4017.45,0.0,0,51.23,4068.68,3,3760,1,47,87.2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,37.939768,-120.188002,0,0.8703703703703703,13,0.0217053105825834,611,3,1,1,3.9166666666666665,1,0,1046,0,0,1,0.0,0.0,80,0,0,1,0,1,0,0,0,0178-SZBHO
1,1,22,1,0,0,0,0,48,95603,38.912881,-121.082766,0,0,71,1,2.88,1,1,48,1,1,1,1,1,1,1,1,1,116.3,8309.55,0.0,0,204.48,8514.029999999999,4,4644,0,71,116.3,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,38.912881,-121.082766,0,3.227272727272727,144,0.01399594442539,3408,9,3,1,5.916666666666667,1,0,1395,0,0,1,0.0,0.0,65,0,0,0,1,1,0,0,0,0186-CAERR
1,1,71,0,1,1,0,0,351,93725,36.623632,-119.741322,1,8,7,1,41.97,0,1,11,0,0,0,0,1,1,1,1,1,89.0,605.45,0.0,0,293.78999999999996,899.24,4,5711,1,7,89.0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,36.623632,-119.741322,0,0.0985915492957746,33,0.1469981005863407,77,6,3,1,0.5833333333333334,1,0,1068,0,1,0,0.0,0.0,815,0,0,1,0,0,0,0,1,0187-QSXOE
1,1,33,0,0,0,0,0,811,94065,37.527497,-122.230941,0,0,2,1,1.81,0,0,0,0,0,0,0,0,0,0,0,0,20.05,33.7,0.0,0,3.62,37.32,3,4978,0,2,20.05,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,37.527497,-122.230941,0,0.0606060606060606,0,0.5949554896142433,0,1,0,0,0.1666666666666666,1,0,240,1,0,0,0.0,0.0,2489,1,0,0,0,0,0,0,1,0188-GWFLE
1,1,26,1,0,1,0,0,38,93202,36.315979,-119.710852,1,1,10,1,2.02,1,1,82,0,0,0,0,0,1,1,0,1,85.25,855.3,0.0,100,20.2,975.5,3,3573,1,10,85.25,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,36.315979,-119.710852,0,0.3846153846153846,164,0.0996726294867298,820,4,2,1,0.8333333333333334,1,0,1023,0,1,0,0.0,0.116918040453642,357,0,0,1,0,0,0,1,0,0195-IESCP
1,0,59,0,0,0,0,0,193,95612,38.384648,-121.578701,0,0,9,1,9.27,1,1,28,0,0,0,0,0,0,0,1,1,75.2,633.85,0.0,0,83.42999999999999,717.28,5,5841,0,9,75.2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,38.384648,-121.578701,0,0.1525423728813559,0,0.1186400567957718,252,3,0,1,0.75,1,0,902,0,1,0,0.0,0.0,649,0,0,1,0,0,0,0,1,0196-JTUQI
1,0,78,0,1,1,0,0,451,92620,33.716136,-117.752574,1,1,6,1,28.71,1,1,17,0,0,0,0,0,1,0,1,1,84.35,474.9,0.0,0,172.26,647.16,3,5721,1,6,84.35,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,33.716136,-117.752574,0,0.0769230769230769,17,0.1776163402821646,102,4,1,1,0.5,1,0,1012,0,1,0,0.0,0.0,953,0,0,1,0,0,0,0,1,0196-VULGZ
1,0,47,0,0,1,1,1,901,95066,37.070177,-122.010077,1,7,69,1,38.92,1,1,16,1,0,1,0,0,0,0,0,0,84.45,5848.6,0.0,40,2685.48,8574.08,3,5629,1,69,84.45,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,37.070177,-122.010077,0,1.4680851063829787,0,0.0144393530075573,1104,3,0,1,5.75,1,0,1013,0,0,1,0.0,0.00683924357966,81,0,0,1,0,1,0,0,0,0197-PNKNK
1,0,68,0,1,0,0,0,842,95368,37.713152,-121.08739,0,0,66,1,10.45,1,1,20,1,0,0,0,1,1,1,1,1,102.4,6471.85,0.0,0,689.6999999999999,7161.55,3,4861,0,66,102.4,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,37.713152,-121.08739,0,0.9705882352941176,60,0.0158223691834637,1320,7,3,1,5.5,1,0,1228,0,0,1,0.0,0.0,73,0,0,0,1,1,0,0,0,0201-MIBOL
1,0,30,0,0,0,0,0,596,95519,40.965011,-124.015255,0,0,70,1,10.21,1,1,52,1,1,1,1,1,1,1,1,0,115.55,8127.6,0.0,0,714.7,8842.300000000001,1,4838,0,70,115.55,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,40.965011,-124.015255,0,2.3333333333333335,156,0.0142169890250504,3640,8,3,1,5.833333333333333,1,0,1386,0,0,1,0.0,0.0,69,0,0,0,1,1,0,0,0,0201-OAMXR
1,1,62,0,0,0,0,0,45,94027,37.454924,-122.203168,0,0,25,1,5.57,1,0,0,0,0,0,0,0,0,0,0,0,25.3,676.35,0.0,0,139.25,815.6,3,3779,0,25,25.3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,37.454924,-122.203168,0,0.4032258064516129,0,0.0374066681451911,0,1,0,0,2.0833333333333335,1,0,303,0,1,0,0.0,0.0,151,1,0,0,0,0,0,1,0,0203-HHYIJ
1,0,52,0,0,1,1,2,436,92649,33.721917,-118.043237,1,1,46,1,24.33,0,0,0,0,0,0,0,0,0,0,0,1,19.25,864.2,0.0,0,1119.1799999999998,1983.38,5,5596,1,46,19.25,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,33.721917,-118.043237,0,0.8846153846153846,0,0.0222749363573246,0,2,0,0,3.8333333333333335,1,0,231,0,1,0,0.0,0.0,121,1,0,0,0,0,1,0,0,0206-OYVOC
1,0,63,0,0,1,0,0,134,92320,33.982787,-117.057627,1,7,54,1,11.4,1,1,26,1,1,1,1,1,1,1,1,1,114.65,6049.5,0.0,0,615.6,6665.1,4,4488,1,54,114.65,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,33.982787,-117.057627,0,0.8571428571428571,78,0.0189519795024382,1404,9,3,1,4.5,1,0,1375,0,0,1,0.0,0.0,83,0,0,0,1,1,0,0,0,0206-TBWLC
1,0,48,0,0,1,1,1,607,95461,38.787446,-122.58675,0,0,12,1,8.25,0,0,0,0,0,0,0,0,0,0,0,0,19.4,198.1,0.0,0,99.0,297.1,3,3713,1,12,19.4,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,38.787446,-122.58675,0,0.25,0,0.0979303382130237,0,1,0,0,1.0,1,0,232,1,0,0,0.0,0.0,309,1,0,0,0,0,0,1,0,0208-BPQEJ
1,0,51,0,0,0,0,0,74,94705,37.858898,-122.240512,0,0,22,0,0.0,0,1,22,0,1,0,0,1,1,1,1,1,50.35,1098.85,0.0,0,0.0,1098.85,3,2875,0,22,50.35,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,37.858898,-122.240512,0,0.4313725490196078,66,0.0458206306593256,484,5,3,0,1.8333333333333333,1,0,604,0,1,0,0.0,0.0,130,0,1,0,0,0,1,0,0,0212-ISBBF
1,0,22,1,0,1,0,0,560,93249,35.637715,-119.893068,1,9,70,0,0.0,0,1,85,0,1,1,1,1,1,1,1,0,57.8,4039.3,1.01,0,0.0,4038.29,4,5640,1,70,57.8,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,35.637715,-119.893068,0,3.1818181818181817,255,0.0143094100462951,5950,6,3,0,5.833333333333333,1,0,693,0,0,1,0.0002500433243383,0.0,80,0,1,0,0,1,0,0,0,0214-JHPFW
1,1,52,0,0,0,0,0,357,92844,33.766476,-117.969795,0,0,30,1,24.73,0,1,20,1,1,1,0,0,0,0,0,1,84.3,2438.6,0.0,130,741.9,3310.5,4,5393,0,30,84.3,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,33.766476,-117.969795,0,0.5769230769230769,0,0.0345690150086115,600,4,0,1,2.5,1,0,1011,0,1,0,0.0,0.0533092758139916,179,0,0,1,0,0,0,1,0,0215-BQKGS
1,1,22,1,0,1,1,1,447,92203,33.752938,-116.230055,1,1,71,1,28.34,1,1,59,0,1,0,0,1,1,1,1,0,100.55,7113.75,16.99,0,2012.14,9108.9,5,5876,1,71,100.55,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,33.752938,-116.230055,0,3.227272727272727,177,0.014134598488842,4189,5,3,1,5.916666666666667,1,0,1206,0,0,1,0.0023883324547531,0.0,82,0,0,0,1,1,0,0,0,0218-QNVAS
1,1,33,0,0,1,0,0,714,93033,34.156629,-119.117218,1,2,30,1,9.81,0,0,0,0,0,0,0,0,0,0,0,0,19.8,576.65,0.0,0,294.3,870.95,5,4006,1,30,19.8,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,34.156629,-119.117218,0,0.9090909090909092,0,0.0343362524928466,0,1,0,0,2.5,1,0,237,0,1,0,0.0,0.0,133,1,0,0,0,0,1,0,0,0219-QAERP
