Unnamed: 0_demographics,Customer ID,Count_demographics,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Unnamed: 0_location,Location ID,Count_location,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Unnamed: 0,Service ID,Count,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Unnamed: 0_status,Status ID,Count_status,Quarter_status,Satisfaction Score,Customer Status,Churn Label,Churn Value,Churn Score,CLTV,Churn Category,Churn Reason,Unnamed: 0_customerc,LoyaltyID,Senior Citizen_customerc,Partner,Dependents_customerc,Tenure,Phone Service_customerc,Multiple Lines_customerc,Internet Service_customerc,Online Security_customerc,Online Backup_customerc,Device Protection,Tech Support,Streaming TV_customerc,Streaming Movies_customerc,Contract_customerc,Paperless Billing_customerc,Payment Method_customerc,Monthly Charges,Total Charges_customerc,Churn
43,0067-DKWBL,1,Male,69,No,Yes,No,No,0,43,WVFRVJ6162,1,United States,California,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,43,PVFXVSVGO9463,1,Q3,No,0,2,,Yes,43.99,No,Yes,DSL,27,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,49.25,91.1,0.0,0,87.98,179.07999999999998,43,PFDTBW9847,1,Q3,2,Churned,Yes,1,95,3475,Competitor,Competitor made better offer,687,271641,Yes,No,No,2,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.25,91.1,Yes
6327,0068-FIGTF,1,Female,20,Yes,No,No,No,0,6327,VRRCYQ8292,1,United States,California,Fremont,94539,"37.516791, -121.899117",37.516791,-121.899117,6327,PFPFEBNAI1182,1,Q3,No,0,27,Offer C,Yes,48.91,No,Yes,DSL,59,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,78.2,2078.95,0.0,0,1320.57,3399.5199999999995,6327,VYBTLY1149,1,Q3,3,Stayed,No,0,54,2297,,,5921,804368,No,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,No,Mailed check,78.2,2078.95,No
6498,0071-NDAFP,1,Male,31,No,No,Yes,Yes,3,6498,VMQAUO8465,1,United States,California,Santa Rosa,95405,"38.439696, -122.668817",38.439696,-122.668817,6498,GTVBQPDVW4942,1,Q3,Yes,1,25,,Yes,23.69,Yes,No,,0,No,No,No,No,No,No,No,No,Two Year,No,Credit Card,25.5,630.6,44.42,0,592.25,1178.43,6498,WRNQIT8818,1,Q3,3,Stayed,No,0,65,5230,,,6198,329513,No,Yes,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.5,630.6,No
3256,0074-HDKDG,1,Male,46,No,No,Yes,No,0,3256,LMJAXQ3844,1,United States,California,San Jose,95126,"37.327069, -121.916819",37.327069,-121.916819,3256,PBOKLNFVW6736,1,Q3,Yes,5,25,,Yes,6.45,No,Yes,Cable,19,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,61.6,1611.0,44.9,0,161.25,1727.35,3256,NWTIQX5272,1,Q3,3,Stayed,No,0,66,3807,,,1123,854133,No,Yes,Yes,25,Yes,No,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),61.6,1611,No
6880,0076-LVEPS,1,Male,57,No,No,No,Yes,1,6880,GLCUTG1675,1,United States,California,Tujunga,91042,"34.296574, -118.244839",34.296574,-118.244839,6880,BUCMOCWFL7948,1,Q3,No,0,29,,No,0.0,No,Yes,DSL,21,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.0,1242.45,12.26,0,0.0,1230.19,6880,JCDZOG5671,1,Q3,4,Stayed,No,0,73,3290,,,6779,182006,No,No,Yes,29,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,45.0,1242.45,No
2981,0078-XZMHT,1,Male,19,Yes,No,Yes,No,0,2981,REZCJW8638,1,United States,California,Visalia,93291,"36.391777, -119.372842",36.391777,-119.372842,2981,JWNODMWSZ1218,1,Q3,Yes,5,72,,Yes,32.36,Yes,Yes,DSL,52,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,85.15,6316.2,0.0,0,2329.92,8646.119999999999,2981,QABNDF1815,1,Q3,3,Stayed,No,0,76,6322,,,696,304430,No,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.15,6316.2,No
6456,0080-EMYVY,1,Female,64,No,No,No,No,0,6456,XPIFUR9295,1,United States,California,Lodi,95240,"38.123544, -121.159078",38.123544,-121.159078,6456,NLNHQVCUL6317,1,Q3,No,0,14,,Yes,24.04,No,Yes,Cable,12,No,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,51.45,727.85,0.0,0,336.56,1064.41,6456,IMTVNT1661,1,Q3,3,Stayed,No,0,57,4298,,,6119,348994,No,No,No,14,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Credit card (automatic),51.45,727.85,No
3294,0080-OROZO,1,Female,38,No,No,No,No,0,3294,TSDYCE1661,1,United States,California,El Portal,95318,"37.654551, -119.822984",37.654551,-119.822984,3294,OVHMMBPBD5746,1,Q3,No,0,35,Offer C,Yes,36.42,No,Yes,Fiber Optic,2,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,99.25,3532.0,0.0,0,1274.7,4806.7,3294,BVUOYG9275,1,Q3,3,Stayed,No,0,36,3244,,,1188,104368,No,No,No,35,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,99.25,3532,No
6316,0082-LDZUE,1,Male,54,No,No,No,No,0,6316,LUVPQF8198,1,United States,California,Calistoga,94515,"38.629618, -122.593216",38.629618,-122.593216,6316,RUSYSWYLM6793,1,Q3,No,0,1,Offer E,Yes,42.95,No,Yes,DSL,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.3,44.3,0.0,0,42.95,87.25,6316,EIBYMO8924,1,Q3,5,Joined,No,0,57,4427,,,5907,320533,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,44.3,44.3,No
5414,0082-OQIQY,1,Male,50,No,No,No,No,0,5414,CVSXVF6175,1,United States,California,Farmington,95230,"37.956963, -120.863055",37.956963,-120.863055,5414,AZAXVNYOJ9387,1,Q3,No,0,29,,Yes,2.05,No,Yes,Fiber Optic,17,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.2,2607.6,0.0,20,59.45,2687.0499999999997,5414,USWBRO3473,1,Q3,5,Stayed,No,0,60,4561,,,4461,561847,No,No,No,29,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.2,2607.6,No
6758,0083-PIVIK,1,Male,25,Yes,No,No,No,0,6758,KTCYJV5971,1,United States,California,Tulelake,96134,"41.813521, -121.492666",41.813521,-121.492666,6758,URZWSHYAT6874,1,Q3,No,0,64,,Yes,5.49,Yes,Yes,DSL,69,Yes,Yes,Yes,Yes,Yes,No,No,No,One Year,No,Bank Withdrawal,81.25,5567.55,0.0,40,351.36,5958.91,6758,PVHMXM7392,1,Q3,3,Stayed,No,0,67,4761,,,6596,460900,No,No,No,64,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,One year,No,Electronic check,81.25,5567.55,No
5708,0089-IIQKO,1,Female,35,No,No,Yes,Yes,3,5708,NTDKXC2454,1,United States,California,Coleville,96107,"38.42528, -119.475741",38.42528,-119.475741,5708,NYYQOKHGH8736,1,Q3,Yes,1,39,,Yes,24.38,Yes,Yes,Fiber Optic,53,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,99.95,3767.4,0.0,0,950.82,4718.22,5708,OWRLDA6377,1,Q3,3,Stayed,No,0,43,4447,,,4921,641686,No,Yes,Yes,39,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),99.95,3767.4,No
693,0093-EXYQL,1,Female,72,No,Yes,No,No,0,693,ZGQGEG2314,1,United States,California,Ojai,93023,"34.581308, -118.931948",34.581308,-118.931948,693,QZJXLRQGE3536,1,Q3,No,0,40,,Yes,44.14,No,Yes,Fiber Optic,23,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,91.55,3673.6,0.0,0,1765.6,5439.2,693,OSCABB6564,1,Q3,3,Stayed,No,0,59,5742,,,2271,389429,Yes,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.55,3673.6,No
2528,0093-XWZFY,1,Male,51,No,No,No,No,0,2528,OBCWMD3244,1,United States,California,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973,2528,TGOKHXHBO3334,1,Q3,No,0,40,,Yes,37.69,Yes,Yes,Fiber Optic,15,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,104.5,4036.85,0.0,0,1507.6,5544.45,2528,QBACOF6396,1,Q3,1,Churned,Yes,1,93,2832,Competitor,Competitor had better devices,7006,963028,No,No,No,40,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.5,4036.85,Yes
10,0094-OIFMO,1,Female,78,No,Yes,No,Yes,1,10,TXLVMF7264,1,United States,California,North Hollywood,91605,"34.207295, -118.400022",34.207295,-118.400022,10,XIOWKBRNN4393,1,Q3,No,0,11,Offer D,Yes,11.59,No,Yes,Fiber Optic,29,No,Yes,No,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.0,1120.3,0.0,120,127.49,1367.79,10,UMEKHN2443,1,Q3,1,Churned,Yes,1,85,5980,Dissatisfaction,Product dissatisfaction,238,663573,Yes,No,No,11,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.0,1120.3,Yes
5339,0096-BXERS,1,Female,30,No,No,Yes,No,0,5339,DCBNUL8644,1,United States,California,Inverness,94937,"38.099323, -122.945723",38.099323,-122.945723,5339,JOYBUUFBD1182,1,Q3,Yes,10,6,Offer E,Yes,42.66,Yes,Yes,Cable,85,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,50.35,314.55,0.0,0,255.96,570.51,5339,XTZZDH4776,1,Q3,3,Stayed,No,0,74,3442,,,4355,611058,No,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,50.35,314.55,No
3330,0096-FCPUF,1,Male,58,No,No,No,No,0,3330,XMKLCQ3616,1,United States,California,Santa Rosa,95404,"38.526941, -122.709096",38.526941,-122.709096,3330,PTSUMZNMQ7375,1,Q3,No,0,30,,Yes,2.64,Yes,Yes,DSL,15,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,64.5,1888.45,0.0,0,79.2,1967.65,3330,JKWBGD4891,1,Q3,3,Stayed,No,0,48,5039,,,1241,403985,No,No,No,30,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,64.5,1888.45,No
3259,0098-BOWSO,1,Male,26,Yes,No,No,No,0,3259,VUVYWI2632,1,United States,California,San Jose,95131,"37.387027, -121.897775",37.387027,-121.897775,3259,ZFNEPMUUB7264,1,Q3,No,0,27,,Yes,20.66,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.4,529.8,0.0,0,557.82,1087.62,3259,CXEDFW2922,1,Q3,5,Stayed,No,0,39,3792,,,1128,642976,No,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.4,529.8,No
793,0100-DUVFC,1,Male,66,No,Yes,Yes,No,0,793,WLJLXB9975,1,United States,California,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,793,HCVWJNUKQ8293,1,Q3,Yes,3,70,,Yes,39.49,Yes,Yes,Fiber Optic,28,No,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104.8,7308.95,6.11,0,2764.3,10067.14,793,ELAHDJ1981,1,Q3,5,Stayed,No,0,57,5291,,,3450,290362,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,104.8,7308.95,No
5449,0103-CSITQ,1,Female,20,Yes,No,Yes,No,0,5449,XHKLVW2522,1,United States,California,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572,5449,ABYDJCGYC1341,1,Q3,Yes,10,57,Offer B,Yes,8.01,Yes,Yes,Fiber Optic,73,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.4,6252.7,0.0,0,456.57,6709.2699999999995,5449,TGNGAB2646,1,Q3,5,Stayed,No,0,65,6026,,,4519,514191,No,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No
2767,0104-PPXDV,1,Male,61,No,No,Yes,No,0,2767,YAPNWF1346,1,United States,California,San Diego,92113,"32.697098, -117.116587",32.697098,-117.116587,2767,ZBYJZDPED1636,1,Q3,Yes,10,58,,Yes,18.37,No,Yes,DSL,18,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.3,2878.55,10.23,0,1065.46,3933.78,2767,AARWWK3686,1,Q3,5,Stayed,No,0,30,5232,,,362,275499,No,Yes,No,58,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Credit card (automatic),50.3,2878.55,No
3648,0106-GHRQR,1,Male,24,Yes,No,No,No,0,3648,AQJROW5349,1,United States,California,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,3648,IAMYLUNZJ5426,1,Q3,No,0,16,,Yes,25.71,Yes,Yes,DSL,48,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.4,1212.1,0.0,0,411.36,1623.46,3648,UKXHAJ3212,1,Q3,5,Stayed,No,0,39,3360,,,1741,968867,No,No,No,16,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),71.4,1212.1,No
4417,0106-UGRDO,1,Female,55,No,No,Yes,No,0,4417,ARXRBL3568,1,United States,California,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585,4417,DWOJHUWWE5552,1,Q3,Yes,3,69,Offer A,Yes,38.52,Yes,Yes,Fiber Optic,27,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.0,8182.85,0.0,0,2657.88,10840.73,4417,HBZXSC8957,1,Q3,3,Stayed,No,0,37,4216,,,2926,915974,No,Yes,No,69,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.0,8182.85,No
1370,0107-WESLM,1,Male,32,No,No,No,No,0,1370,OXHFOO3549,1,United States,California,West Point,95255,"38.41935, -120.469545",38.41935,-120.469545,1370,BAYPDGSNC5693,1,Q3,No,0,1,Offer E,Yes,31.77,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.85,19.85,0.0,0,31.77,51.620000000000005,1370,VMXUKJ8354,1,Q3,2,Churned,Yes,1,66,3874,Attitude,Attitude of support person,1173,790496,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.85,19.85,Yes
1482,0107-YHINA,1,Male,59,No,No,No,No,0,1482,KWLWME1143,1,United States,California,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933,1482,BUOBSPPCR3345,1,Q3,No,0,1,,Yes,40.71,Yes,Yes,Fiber Optic,25,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.75,99.75,0.0,0,40.71,140.46,1482,BGEFQQ7162,1,Q3,1,Churned,Yes,1,93,4214,Competitor,Competitor had better devices,1704,652238,No,No,Yes,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.75,99.75,Yes
518,0111-KLBQG,1,Male,71,No,Yes,Yes,Yes,1,518,XBKRIR5583,1,United States,California,Morongo Valley,92256,"34.097863, -116.594561",34.097863,-116.594561,518,CGWRLENGR9575,1,Q3,Yes,9,32,Offer C,Yes,31.86,No,Yes,Fiber Optic,23,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,93.95,2861.45,0.0,0,1019.52,3880.97,518,PWKKLW2941,1,Q3,5,Stayed,No,0,62,2844,,,407,539181,Yes,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,No
5990,0112-QAWRZ,1,Male,49,No,No,Yes,Yes,2,5990,MNNWCA1895,1,United States,California,Palo Verde,92266,"33.3249, -114.758334",33.3249,-114.758334,5990,UYOFLSNYY7618,1,Q3,Yes,8,16,Offer D,Yes,48.71,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,1442.2,0.0,0,779.36,2221.56,5990,GLIOBU9872,1,Q3,3,Stayed,No,0,66,5560,,,5370,690175,No,Yes,Yes,16,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.8,1442.2,No
1949,0112-QWPNC,1,Male,61,No,No,Yes,No,0,1949,FEYVIJ6842,1,United States,California,Valyermo,93563,"34.39583, -117.734568",34.39583,-117.734568,1949,FGAAJUIVY4836,1,Q3,Yes,1,49,Offer B,Yes,39.55,Yes,Yes,Cable,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.35,4059.35,0.0,0,1937.95,5997.299999999999,1949,EDOAWP2183,1,Q3,2,Churned,Yes,1,73,6452,Competitor,Competitor offered higher download speeds,4082,414027,No,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,84.35,4059.35,Yes
2996,0114-IGABW,1,Female,40,No,No,Yes,No,0,2996,KWOCPL3983,1,United States,California,Cambria,93428,"35.591387, -121.032256",35.591387,-121.032256,2996,NXIFMZHHM2526,1,Q3,Yes,2,71,Offer A,No,0.0,No,Yes,Cable,29,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,58.25,4145.9,0.0,0,0.0,4145.9,2996,JXPAUJ4977,1,Q3,5,Stayed,No,0,76,5224,,,716,284679,No,Yes,No,71,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),58.25,4145.9,No
5695,0114-PEGZZ,1,Female,39,No,No,No,No,0,5695,ICABAO3362,1,United States,California,Round Mountain,96084,"40.923558, -122.059933",40.923558,-122.059933,5695,GVNPFDFKU8144,1,Q3,No,0,33,,Yes,49.69,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,107.55,3645.5,0.0,0,1639.77,5285.27,5695,ENIUHJ7464,1,Q3,3,Stayed,No,0,33,4800,,,4904,343315,No,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,107.55,3645.5,No
3379,0114-RSRRW,1,Female,21,Yes,No,Yes,No,0,3379,JIDLMO8729,1,United States,California,Klamath,95548,"41.572813, -124.035011",41.572813,-124.035011,3379,TOJRONDFH3776,1,Q3,Yes,9,10,Offer D,Yes,49.6,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,19.95,187.75,0.0,0,496.0,683.75,3379,TRONOC7252,1,Q3,4,Stayed,No,0,54,3831,,,1322,121095,No,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.95,187.75,No
1298,0115-TFERT,1,Male,24,Yes,No,Yes,No,0,1298,YICQEQ6843,1,United States,California,Fresno,93650,"36.841655, -119.797113",36.841655,-119.797113,1298,QEHYMDXLB9587,1,Q3,Yes,1,21,,Yes,36.26,Yes,Yes,Fiber Optic,59,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,111.2,2317.1,0.0,120,761.4599999999999,3198.56,1298,IPZEMM9917,1,Q3,3,Churned,Yes,1,89,4123,Attitude,Attitude of service provider,818,122599,No,Yes,No,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,111.2,2317.1,Yes
2308,0117-LFRMW,1,Male,52,No,No,Yes,Yes,1,2308,QGWEKV5678,1,United States,California,Angwin,94508,"38.542448, -122.419923",38.542448,-122.419923,2308,WQGUWPBVS8634,1,Q3,Yes,1,37,,No,0.0,No,Yes,DSL,23,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40.2,1448.8,0.0,0,0.0,1448.8,2308,JHBLYG8657,1,Q3,2,Churned,Yes,1,80,3627,Competitor,Competitor offered more data,5900,532334,No,Yes,Yes,37,No,No phone service,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),40.2,1448.8,Yes
1063,0118-JPNOY,1,Female,71,No,Yes,No,No,0,1063,OVSACN2788,1,United States,California,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581,1063,GXBYKRWEH2797,1,Q3,No,0,26,,Yes,33.74,No,Yes,Fiber Optic,7,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.8,2193.65,0.0,0,877.24,3070.8900000000003,1063,UYBRPH3728,1,Q3,3,Stayed,No,0,46,5700,,,6156,552759,Yes,No,No,26,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),85.8,2193.65,No
3387,0121-SNYRK,1,Male,45,No,No,No,No,0,3387,BLIKPK1215,1,United States,California,Redway,95560,"40.142256, -123.852927",40.142256,-123.852927,3387,MIQUDZRCC7664,1,Q3,No,0,50,Offer B,No,0.0,No,Yes,DSL,7,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.4,1748.9,0.0,0,0.0,1748.9,3387,FYUFFI1494,1,Q3,3,Stayed,No,0,36,5052,,,1333,199493,No,No,No,50,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,35.4,1748.9,No
1203,0122-OAHPZ,1,Female,29,Yes,No,No,No,0,1203,BRKCYP2959,1,United States,California,San Diego,92122,"32.85723, -117.209763",32.85723,-117.209774,1203,NAVZRHYPQ6599,1,Q3,No,0,7,,Yes,28.62,Yes,Yes,Fiber Optic,26,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,511.25,13.03,0,200.34,698.5600000000001,1203,HOQFHV2251,1,Q3,3,Churned,Yes,1,67,2473,Competitor,Competitor made better offer,333,740837,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,511.25,Yes
2714,0123-CRBRT,1,Female,62,No,No,Yes,No,0,2714,SYBHKT5493,1,United States,California,Monterey Park,91755,"34.049172, -118.115022",34.049172,-118.115022,2714,PIHURBZUR5669,1,Q3,Yes,1,61,Offer B,Yes,47.19,Yes,Yes,DSL,28,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,88.1,5526.75,0.0,0,2878.5899999999997,8405.34,2714,JHONZL3947,1,Q3,4,Stayed,No,0,40,5152,,,265,123453,No,Yes,Yes,61,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,88.1,5526.75,No
1372,0125-LZQXK,1,Male,42,No,No,No,No,0,1372,URIULN9466,1,United States,California,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995,1372,ECGRSSYQC2691,1,Q3,No,0,15,Offer D,Yes,45.92,No,Yes,Fiber Optic,12,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1553.95,0.0,0,688.8000000000001,2242.75,1372,FPPZCV6391,1,Q3,2,Churned,Yes,1,91,3025,Attitude,Attitude of service provider,1178,292958,No,No,No,15,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,101.35,1553.95,Yes
5868,0128-MKWSG,1,Female,51,No,No,No,Yes,2,5868,QQPAHK6177,1,United States,California,Stevenson Ranch,91381,"34.364153, -118.615583",34.364153,-118.615583,5868,YTBISLLSK4831,1,Q3,No,0,26,,No,0.0,No,Yes,DSL,19,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,0.0,0,0.0,1147.0,5868,HVNTAY2811,1,Q3,4,Stayed,No,0,45,3287,,,5176,925850,No,No,Yes,26,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,45.8,1147,No
5564,0129-KPTWJ,1,Male,39,No,No,Yes,No,0,5564,CMQHPN3867,1,United States,California,North Highlands,95660,"38.671295, -121.388251",38.671295,-121.388251,5564,VZSEMWWCD9968,1,Q3,Yes,9,72,,Yes,33.22,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0,2391.84,9139.19,5564,LBKEHV5113,1,Q3,3,Stayed,No,0,20,5943,,,4697,205697,No,Yes,No,72,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.65,6747.35,No
3759,0129-QMPDR,1,Male,64,No,No,Yes,No,0,3759,FZVOEI5426,1,United States,California,La Puente,91746,"34.038983, -117.991372",34.038983,-117.991372,3759,ZXJQJDLIM9718,1,Q3,Yes,1,44,,Yes,27.4,No,No,,0,No,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,20.5,865.05,0.0,0,1205.6,2070.6499999999996,3759,VCLTMK1982,1,Q3,3,Stayed,No,0,59,3093,,,1912,791280,No,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),20.5,865.05,No
6514,0130-SXOUN,1,Male,55,No,No,No,No,0,6514,TCZAYG6432,1,United States,California,Glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181,6514,GVDOAJCLH7568,1,Q3,No,0,66,Offer A,Yes,48.78,Yes,Yes,Fiber Optic,8,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,36.02,40,3219.48,9200.36,6514,IRXHYF8931,1,Q3,3,Stayed,No,0,49,4889,,,6222,231384,No,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,5976.9,No
