,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents
449,7359-SSBJK,1,Female,80,No,Yes,No,No,0
450,0685-MLYYM,1,Female,74,No,Yes,No,No,0
451,7957-RYHQD,1,Female,65,No,Yes,No,No,0
452,6230-BSUXY,1,Female,71,No,Yes,No,No,0
453,3990-QYKBE,1,Male,74,No,Yes,Yes,No,0
454,9274-CNFMO,1,Male,76,No,Yes,Yes,No,0
455,3005-NFMTA,1,Male,73,No,Yes,No,No,0
456,5389-FFVKB,1,Male,71,No,Yes,Yes,No,0
457,8444-WRIDW,1,Female,72,No,Yes,No,No,0
458,5868-YWPDW,1,Male,76,No,Yes,Yes,No,0
459,1273-MTETI,1,Female,69,No,Yes,No,No,0
460,5480-HPRRX,1,Female,80,No,Yes,No,No,0
461,7234-FECYN,1,Female,78,No,Yes,No,No,0
462,1400-MMYXY,1,Male,71,No,Yes,Yes,No,0
463,7142-HVGBG,1,Male,73,No,Yes,Yes,No,0
464,1564-NTYXF,1,Female,79,No,Yes,No,No,0
465,0886-QGENL,1,Female,72,No,Yes,Yes,No,0
466,8739-WWKDU,1,Male,69,No,Yes,No,No,0
467,8685-WHQPW,1,Female,79,No,Yes,No,No,0
468,7240-FQLHE,1,Female,68,No,Yes,Yes,No,0
469,6664-FPDAC,1,Female,77,No,Yes,No,No,0
470,0786-VSSUD,1,Male,68,No,Yes,No,No,0
471,6583-QGCSI,1,Female,79,No,Yes,Yes,No,0
472,1980-KXVPM,1,Female,68,No,Yes,No,No,0
473,0723-DRCLG,1,Female,73,No,Yes,Yes,No,0
474,6894-LFHLY,1,Male,79,No,Yes,No,No,0
475,8361-LTMKD,1,Male,75,No,Yes,Yes,No,0
476,3841-NFECX,1,Female,69,No,Yes,Yes,No,0
477,4929-XIHVW,1,Male,79,No,Yes,Yes,No,0
478,3413-BMNZE,1,Male,71,No,Yes,No,No,0
479,8012-SOUDQ,1,Female,65,No,Yes,No,No,0
480,6575-SUVOI,1,Female,65,No,Yes,Yes,No,0
481,4667-QONEA,1,Female,72,No,Yes,Yes,No,0
482,5067-XJQFU,1,Male,77,No,Yes,Yes,No,0
483,1891-QRQSA,1,Male,71,No,Yes,Yes,No,0
484,2673-CXQEU,1,Female,73,No,Yes,No,No,0
485,0191-ZHSKZ,1,Male,80,No,Yes,No,No,0
486,2424-WVHPL,1,Male,79,No,Yes,No,No,0
487,5386-THSLQ,1,Female,65,No,Yes,Yes,No,0
488,2639-UGMAZ,1,Male,73,No,Yes,No,No,0
489,3146-MSEGF,1,Female,71,No,Yes,Yes,No,0
490,1131-QQZEB,1,Male,66,No,Yes,Yes,No,0
491,2504-DSHIH,1,Male,66,No,Yes,Yes,No,0
492,9058-HRZSV,1,Female,77,No,Yes,Yes,No,0
493,4522-AKYLR,1,Female,68,No,Yes,No,No,0
494,0221-WMXNQ,1,Male,66,No,Yes,No,No,0
495,5046-NUHWD,1,Female,69,No,Yes,Yes,No,0
496,7529-ZDFXI,1,Male,79,No,Yes,Yes,No,0
497,3197-ARFOY,1,Female,67,No,Yes,No,No,0
498,4716-HHKQH,1,Male,68,No,Yes,Yes,No,0
499,3179-GBRWV,1,Male,79,No,Yes,Yes,No,0
500,4847-TAJYI,1,Female,77,No,Yes,No,No,0
501,6851-WEFYX,1,Male,73,No,Yes,Yes,No,0
502,3167-SNQPL,1,Male,71,No,Yes,Yes,Yes,1
503,2799-ARNLO,1,Female,67,No,Yes,Yes,No,0
504,5701-YVSVF,1,Female,68,No,Yes,Yes,No,0
505,5697-GOMBF,1,Female,75,No,Yes,Yes,Yes,3
506,2739-CACDQ,1,Female,79,No,Yes,No,No,0
507,6035-BXTTY,1,Female,69,No,Yes,No,No,0
508,0021-IKXGC,1,Female,72,No,Yes,No,No,0
509,4654-DLAMQ,1,Female,69,No,Yes,Yes,No,0
510,4115-NZRKS,1,Female,72,No,Yes,No,No,0
511,3351-NGXYI,1,Female,70,No,Yes,No,No,0
512,8204-YJCLA,1,Male,78,No,Yes,Yes,No,0
513,9774-NRNAU,1,Male,77,No,Yes,Yes,No,0
514,0224-RLWWD,1,Female,73,No,Yes,No,No,0
515,3951-NJCVI,1,Female,76,No,Yes,Yes,No,0
516,0177-PXBAT,1,Male,78,No,Yes,Yes,No,0
517,2519-ERQOJ,1,Male,74,No,Yes,No,No,0
518,0111-KLBQG,1,Male,71,No,Yes,Yes,Yes,1
519,1996-DBMUS,1,Female,72,No,Yes,Yes,No,0
520,2055-SIFSS,1,Female,75,No,Yes,Yes,No,0
521,2806-MLNTI,1,Male,79,No,Yes,Yes,No,0
522,5628-RKIFK,1,Female,76,No,Yes,No,No,0
523,5760-WRAHC,1,Female,78,No,Yes,No,No,0
524,1480-BKXGA,1,Male,75,No,Yes,Yes,No,0
525,9076-AXYIK,1,Male,66,No,Yes,Yes,No,0
526,4933-IKULF,1,Female,71,No,Yes,No,No,0
527,3780-DDGSE,1,Male,77,No,Yes,Yes,Yes,1
528,4612-SSVHJ,1,Female,74,No,Yes,No,No,0
529,5756-OZRIO,1,Male,73,No,Yes,Yes,No,0
530,4513-CXYIX,1,Female,73,No,Yes,Yes,No,0
531,4332-MUOEZ,1,Male,78,No,Yes,Yes,No,0
532,6705-LXORM,1,Female,79,No,Yes,Yes,No,0
533,4109-CYRBD,1,Male,77,No,Yes,Yes,No,0
534,8606-CIQUL,1,Male,77,No,Yes,Yes,Yes,1
535,0356-OBMAC,1,Female,80,No,Yes,No,No,0
536,1297-VQDRP,1,Male,80,No,Yes,Yes,Yes,1
537,4676-MQUEA,1,Male,80,No,Yes,Yes,No,0
538,7025-WCBNE,1,Male,74,No,Yes,No,No,0
539,6030-REHUX,1,Female,76,No,Yes,Yes,No,0
540,6522-YRBXD,1,Male,68,No,Yes,Yes,No,0
541,6689-VRRTK,1,Female,71,No,Yes,No,No,0
542,7134-MJPDY,1,Female,69,No,Yes,No,No,0
543,4881-JVQOD,1,Male,73,No,Yes,Yes,Yes,3
544,6797-UCJHZ,1,Female,74,No,Yes,Yes,No,0
545,2469-DTSGX,1,Female,72,No,Yes,No,No,0
546,4908-XAXAY,1,Female,70,No,Yes,No,No,0
547,3509-GWQGF,1,Male,74,No,Yes,No,No,0
548,3729-OWRVL,1,Male,80,No,Yes,No,No,0
549,7251-LJBQN,1,Female,74,No,Yes,No,No,0
550,2682-KEVRP,1,Female,65,No,Yes,No,No,0
551,9978-HYCIN,1,Male,72,No,Yes,Yes,Yes,1
552,8329-UTMVM,1,Male,76,No,Yes,No,No,0
553,6952-OMNWB,1,Male,75,No,Yes,Yes,No,0
554,6549-YMFAW,1,Male,70,No,Yes,Yes,No,0
555,1307-TVUFB,1,Male,66,No,Yes,No,No,0
556,7503-MIOGA,1,Female,68,No,Yes,Yes,No,0
557,2499-AJYUA,1,Female,69,No,Yes,Yes,No,0
558,6919-ELBGL,1,Male,75,No,Yes,Yes,No,0
559,3966-HRMZA,1,Female,74,No,Yes,No,No,0
560,5671-RQRLP,1,Female,72,No,Yes,Yes,No,0
561,4785-NKHCX,1,Male,65,No,Yes,No,No,0
562,4250-WAROZ,1,Male,70,No,Yes,Yes,Yes,3
563,3523-BRGUW,1,Male,65,No,Yes,No,No,0
564,2123-AGEEN,1,Female,66,No,Yes,No,No,0
565,1258-YMZNM,1,Female,70,No,Yes,No,No,0
566,6259-WJQLC,1,Male,77,No,Yes,No,No,0
567,7508-SMHXL,1,Female,72,No,Yes,No,No,0
568,3956-CJUST,1,Female,67,No,Yes,No,No,0
569,4824-GUCBY,1,Female,77,No,Yes,No,No,0
570,6630-UJZMY,1,Female,73,No,Yes,Yes,No,0
571,9904-EHEVJ,1,Female,66,No,Yes,Yes,Yes,1
572,2826-DXLQO,1,Male,80,No,Yes,Yes,No,0
573,9489-UTFKA,1,Male,76,No,Yes,Yes,No,0
574,4849-PYRLQ,1,Female,80,No,Yes,No,No,0
575,2858-EIMXH,1,Female,69,No,Yes,Yes,No,0
576,6419-ZTTLE,1,Male,69,No,Yes,Yes,No,0
577,8242-SOQUO,1,Female,73,No,Yes,No,No,0
578,7460-ITWWP,1,Female,67,No,Yes,Yes,No,0
579,7868-TMWMZ,1,Female,69,No,Yes,Yes,No,0
580,4829-ZLJTK,1,Female,80,No,Yes,Yes,No,0
581,8883-GRDWQ,1,Male,68,No,Yes,No,No,0
582,9845-PEEKO,1,Female,71,No,Yes,No,No,0
583,1751-NCDLI,1,Male,74,No,Yes,Yes,No,0
584,2176-LVPNX,1,Female,69,No,Yes,No,No,0
585,3452-ABWRL,1,Male,70,No,Yes,No,No,0
586,1779-PWPMG,1,Female,73,No,Yes,Yes,No,0
587,3082-WQRVY,1,Male,73,No,Yes,Yes,No,0
588,2460-NGXBJ,1,Male,65,No,Yes,Yes,Yes,1
589,5268-DSMNQ,1,Female,65,No,Yes,Yes,No,0
590,6242-MBHPK,1,Female,67,No,Yes,Yes,No,0
591,4782-OSFXZ,1,Female,72,No,Yes,Yes,No,0
592,1282-IHQAC,1,Male,68,No,Yes,No,No,0
593,1641-RQDAY,1,Female,77,No,Yes,Yes,Yes,2
594,5461-QKNTN,1,Male,71,No,Yes,Yes,No,0
595,8089-UZWLX,1,Female,75,No,Yes,No,No,0
596,4468-KAZHE,1,Female,70,No,Yes,Yes,No,0
597,1543-LLLFT,1,Male,77,No,Yes,Yes,No,0
598,6507-ZJSUR,1,Male,76,No,Yes,Yes,No,0
599,9220-ZNKJI,1,Female,67,No,Yes,Yes,No,0
600,0723-VSOBE,1,Female,67,No,Yes,No,No,0
601,1004-NOZNR,1,Male,71,No,Yes,No,Yes,2
602,1251-STYSZ,1,Female,66,No,Yes,No,No,0
603,9681-KYGYB,1,Male,75,No,Yes,Yes,No,0
604,7005-CYUIL,1,Female,78,No,Yes,Yes,No,0
605,2388-LAESQ,1,Female,74,No,Yes,Yes,No,0
606,3108-PCCGG,1,Male,75,No,Yes,Yes,No,0
607,6729-GDNGC,1,Female,71,No,Yes,No,No,0
608,4238-HFHSN,1,Male,66,No,Yes,Yes,No,0
609,2692-BUCFV,1,Male,79,No,Yes,No,No,0
610,5651-WYIPH,1,Female,69,No,Yes,No,No,0
611,8752-GHJFU,1,Male,70,No,Yes,Yes,No,0
612,6896-SRVYQ,1,Male,69,No,Yes,No,No,0
613,9052-VKDUW,1,Female,68,No,Yes,Yes,No,0
614,2480-EJWYP,1,Female,66,No,Yes,Yes,No,0
615,6806-YDEUL,1,Female,67,No,Yes,No,No,0
616,0222-CNVPT,1,Male,69,No,Yes,No,No,0
617,6048-UWKAL,1,Female,73,No,Yes,Yes,No,0
618,9290-SHCMB,1,Female,74,No,Yes,No,No,0
619,2277-BKJKN,1,Female,70,No,Yes,Yes,No,0
620,8016-ZMGMO,1,Female,73,No,Yes,Yes,No,0
621,1728-CXQBE,1,Male,79,No,Yes,Yes,No,0
622,0481-SUMCB,1,Female,74,No,Yes,No,No,0
623,2811-POVEX,1,Female,74,No,Yes,Yes,Yes,3
624,7905-NJMXS,1,Male,68,No,Yes,Yes,No,0
625,9957-YODKZ,1,Male,75,No,Yes,Yes,No,0
626,3223-DWFIO,1,Male,77,No,Yes,No,No,0
627,3292-PBZEJ,1,Male,75,No,Yes,No,No,0
628,0993-OSGPT,1,Female,78,No,Yes,Yes,No,0
629,7108-DGVUU,1,Female,73,No,Yes,Yes,No,0
630,9906-NHHVC,1,Female,75,No,Yes,No,No,0
631,8152-UOBNY,1,Female,66,No,Yes,No,No,0
632,7351-KYHQH,1,Female,67,No,Yes,No,No,0
633,6374-NTQLP,1,Male,67,No,Yes,Yes,Yes,2
634,6267-DCFFZ,1,Female,68,No,Yes,Yes,No,0
635,2439-LYPMQ,1,Male,79,No,Yes,Yes,No,0
636,7426-WEIJX,1,Male,71,No,Yes,Yes,Yes,1
637,3761-FLYZI,1,Female,69,No,Yes,Yes,No,0
638,1060-ENTOF,1,Female,70,No,Yes,Yes,No,0
639,0999-QXNSA,1,Male,72,No,Yes,No,Yes,1
640,9365-SRSZE,1,Male,71,No,Yes,Yes,No,0
641,4918-FYJNT,1,Female,68,No,Yes,Yes,No,0
642,4854-CIDCF,1,Female,74,No,Yes,No,No,0
643,3280-MRDOF,1,Male,69,No,Yes,No,No,0
644,6407-UTSLV,1,Female,76,No,Yes,No,No,0
645,5935-FCCNB,1,Female,79,No,Yes,No,No,0
646,9705-IOVQQ,1,Male,80,No,Yes,Yes,Yes,2
647,1320-REHCS,1,Male,75,No,Yes,No,No,0
648,2057-BOYKM,1,Female,70,No,Yes,Yes,No,0
649,0134-XWXCE,1,Female,76,No,Yes,No,No,0
650,2307-FYNNL,1,Male,67,No,Yes,No,No,0
651,5605-XNWEN,1,Male,77,No,Yes,Yes,No,0
652,2519-LBNQL,1,Male,80,No,Yes,Yes,No,0
653,8623-ULFNQ,1,Female,79,No,Yes,No,No,0
654,7789-HKSBS,1,Female,79,No,Yes,Yes,No,0
655,2070-XYMFH,1,Female,66,No,Yes,No,No,0
656,5663-QBGIS,1,Male,65,No,Yes,Yes,No,0
657,3402-XRIUO,1,Female,73,No,Yes,Yes,No,0
658,8058-DMYRU,1,Male,69,No,Yes,No,No,0
659,3537-RYBHH,1,Female,78,No,Yes,Yes,No,0
660,0523-VNGTF,1,Female,78,No,Yes,No,No,0
661,7105-MXJLL,1,Female,76,No,Yes,Yes,No,0
662,7064-FRRSW,1,Male,71,No,Yes,No,No,0
663,1636-NTNCO,1,Male,72,No,Yes,No,No,0
664,3219-JQRSL,1,Female,70,No,Yes,Yes,No,0
665,1845-CSBRZ,1,Female,71,No,Yes,Yes,Yes,1
666,3723-BFBGR,1,Male,74,No,Yes,No,No,0
667,5692-ICXLW,1,Male,75,No,Yes,No,No,0
668,7020-OZKXZ,1,Female,65,No,Yes,No,No,0
669,0308-GIQJT,1,Male,80,No,Yes,No,No,0
670,8775-ERLNB,1,Male,76,No,Yes,Yes,No,0
671,8309-IEYJD,1,Female,73,No,Yes,No,No,0
672,7361-YPXFS,1,Female,67,No,Yes,No,No,0
673,6557-BZXLQ,1,Male,66,No,Yes,No,No,0
674,4832-VRBMR,1,Male,65,No,Yes,Yes,No,0
675,7901-TBKJX,1,Male,76,No,Yes,No,No,0
676,9919-FZDED,1,Male,79,No,Yes,Yes,No,0
677,7206-PQBBZ,1,Male,76,No,Yes,Yes,No,0
678,4079-VTGLK,1,Male,77,No,Yes,Yes,No,0
679,2931-VUVJN,1,Female,71,No,Yes,Yes,No,0
680,2878-RMWXY,1,Male,75,No,Yes,Yes,No,0
681,7375-WMVMT,1,Male,75,No,Yes,Yes,No,0
682,7622-FWGEW,1,Male,71,No,Yes,Yes,No,0
683,0380-NEAVX,1,Male,72,No,Yes,No,No,0
684,8495-LJDFO,1,Female,76,No,Yes,No,No,0
685,1302-UHBDD,1,Male,70,No,Yes,No,No,0
686,3597-YASZG,1,Female,73,No,Yes,Yes,No,0
687,3420-ZDBMA,1,Male,78,No,Yes,No,No,0
688,3398-GCPMU,1,Female,74,No,Yes,Yes,No,0
689,1013-QCWAM,1,Female,73,No,Yes,Yes,No,0
690,0336-PIKEI,1,Male,69,No,Yes,Yes,No,0
691,7322-OCWHC,1,Male,73,No,Yes,Yes,No,0
692,5732-IKGQH,1,Male,79,No,Yes,Yes,No,0
693,0093-EXYQL,1,Female,72,No,Yes,No,No,0
694,9168-INPSZ,1,Female,75,No,Yes,Yes,No,0
695,0015-UOCOJ,1,Female,68,No,Yes,No,No,0
696,5334-AFQJB,1,Male,66,No,Yes,No,No,0
697,2754-SDJRD,1,Female,74,No,Yes,No,No,0
698,1465-LNTLJ,1,Male,78,No,Yes,Yes,No,0
699,4706-DGAHW,1,Male,73,No,Yes,No,No,0
700,8552-OBVRU,1,Female,79,No,Yes,Yes,Yes,3
701,9776-OJUZI,1,Female,69,No,Yes,No,No,0
702,0869-PAPRP,1,Female,68,No,Yes,Yes,No,0
703,4238-JSSWH,1,Female,70,No,Yes,Yes,No,0
704,9121-PHQSR,1,Male,69,No,Yes,Yes,No,0
705,9796-MVYXX,1,Female,75,No,Yes,No,No,0
706,7268-IGMFD,1,Male,75,No,Yes,No,No,0
707,0013-SMEOE,1,Female,67,No,Yes,Yes,No,0
708,2573-GYRUU,1,Male,65,No,Yes,Yes,No,0
709,6486-LHTMA,1,Female,67,No,Yes,Yes,No,0
710,4083-BFNYK,1,Female,74,No,Yes,Yes,No,0
711,1089-HDMKP,1,Male,72,No,Yes,No,Yes,1
712,0141-YEAYS,1,Female,77,No,Yes,No,No,0
713,9603-OAIHC,1,Male,72,No,Yes,No,No,0
714,8406-LNMHF,1,Male,75,No,Yes,Yes,No,0
715,0023-UYUPN,1,Female,79,No,Yes,Yes,No,0
716,6360-SVNWV,1,Female,72,No,Yes,No,No,0
717,9050-IKDZA,1,Female,66,No,Yes,No,No,0
718,1197-BVMVG,1,Female,65,No,Yes,No,No,0
719,5198-EFNBM,1,Male,66,No,Yes,Yes,No,0
720,7516-GMHUV,1,Male,77,No,Yes,Yes,No,0
721,6614-YWYSC,1,Male,68,No,Yes,Yes,No,0
722,8735-SDUFN,1,Female,65,No,Yes,Yes,No,0
723,7016-NVRIC,1,Male,73,No,Yes,Yes,No,0
724,9825-YCXWZ,1,Female,69,No,Yes,No,No,0
725,2000-DHJUY,1,Female,67,No,Yes,Yes,No,0
726,9796-BPKIW,1,Male,67,No,Yes,No,No,0
727,9137-NOQKA,1,Male,80,No,Yes,No,No,0
728,7748-UMTRK,1,Female,80,No,Yes,No,Yes,1
729,6463-MVYRY,1,Female,67,No,Yes,No,No,0
730,4526-ZJJTM,1,Female,72,No,Yes,Yes,No,0
731,5315-CKEQK,1,Male,73,No,Yes,Yes,Yes,2
732,0907-HQNTS,1,Female,74,No,Yes,Yes,No,0
733,8250-ZNGGW,1,Female,79,No,Yes,No,No,0
734,8166-ORCHU,1,Male,73,No,Yes,Yes,No,0
735,1855-CFULU,1,Female,65,No,Yes,No,No,0
736,8628-MFKAX,1,Female,79,No,Yes,Yes,No,0
737,9508-ILZDG,1,Female,79,No,Yes,No,No,0
738,6128-AQBMT,1,Male,65,No,Yes,Yes,No,0
739,4295-YURET,1,Female,78,No,Yes,Yes,Yes,1
740,7693-QPEFS,1,Male,75,No,Yes,No,No,0
741,0924-BJCRC,1,Female,70,No,Yes,Yes,No,0
742,5533-NHFRF,1,Male,75,No,Yes,No,No,0
743,4360-QRAVE,1,Male,75,No,Yes,No,No,0
744,8433-WPJTV,1,Female,76,No,Yes,Yes,Yes,3
745,5387-ASZNZ,1,Female,72,No,Yes,No,No,0
746,2277-DJJDL,1,Male,69,No,Yes,Yes,No,0
747,6963-EZQEE,1,Male,69,No,Yes,Yes,No,0
748,2452-KDRRH,1,Male,76,No,Yes,No,No,0
749,5248-RPYWW,1,Female,78,No,Yes,Yes,Yes,1
750,7923-IYJWY,1,Male,68,No,Yes,No,No,0
751,1658-TJVOA,1,Female,65,No,Yes,No,No,0
752,0674-DGMAQ,1,Male,78,No,Yes,Yes,No,0
753,2761-XECQW,1,Male,67,No,Yes,Yes,No,0
754,8059-UDZFY,1,Female,73,No,Yes,No,Yes,2
755,7740-BTPUX,1,Male,72,No,Yes,Yes,No,0
756,8648-PFRMP,1,Female,71,No,Yes,No,No,0
757,8996-ZROXE,1,Male,78,No,Yes,No,No,0
758,2207-QPJED,1,Female,66,No,Yes,Yes,No,0
759,0516-QREYC,1,Female,78,No,Yes,No,No,0
760,3865-QBWSJ,1,Male,76,No,Yes,No,Yes,2
761,5857-TYBCJ,1,Male,72,No,Yes,Yes,No,0
762,4176-RELJR,1,Male,73,No,Yes,No,No,0
763,7924-GJZFI,1,Female,75,No,Yes,Yes,No,0
764,5897-ZYEKH,1,Female,74,No,Yes,Yes,No,0
765,5456-ITGIC,1,Male,76,No,Yes,Yes,No,0
766,8070-AAWZP,1,Male,68,No,Yes,Yes,No,0
767,6860-YRJZP,1,Male,66,No,Yes,No,No,0
768,9391-DXGGG,1,Female,70,No,Yes,No,No,0
769,9844-FELAJ,1,Female,65,No,Yes,Yes,Yes,2
770,8395-ETZKQ,1,Male,73,No,Yes,Yes,Yes,1
771,8336-TAVKX,1,Female,68,No,Yes,Yes,No,0
772,0581-BXBUB,1,Female,76,No,Yes,No,No,0
773,5150-ITWWB,1,Male,65,No,Yes,No,No,0
774,9281-OFDMF,1,Male,76,No,Yes,No,No,0
775,7636-OWBPG,1,Male,79,No,Yes,No,No,0
776,0549-CYCQN,1,Male,69,No,Yes,No,No,0
777,0928-JMXNP,1,Male,78,No,Yes,Yes,No,0
778,3629-ZNKXA,1,Male,77,No,Yes,No,No,0
779,4827-LTQRJ,1,Female,70,No,Yes,Yes,Yes,2
780,0136-IFMYD,1,Male,71,No,Yes,Yes,No,0
781,5144-TVGLP,1,Male,68,No,Yes,No,No,0
782,9659-ZTWSM,1,Male,71,No,Yes,Yes,No,0
783,2195-VVRJF,1,Male,74,No,Yes,Yes,No,0
784,1125-SNVCK,1,Female,78,No,Yes,No,No,0
785,2545-EBUPK,1,Female,70,No,Yes,No,No,0
786,2172-EJXVF,1,Female,65,No,Yes,No,No,0
787,8659-HDIYE,1,Female,68,No,Yes,No,No,0
788,4680-KUTAJ,1,Female,73,No,Yes,No,No,0
789,2883-ILGWO,1,Male,68,No,Yes,No,No,0
790,1167-OYZJF,1,Female,65,No,Yes,Yes,No,0
791,4806-DXQCE,1,Female,77,No,Yes,Yes,No,0
792,5996-NRVXR,1,Male,68,No,Yes,Yes,No,0
793,0100-DUVFC,1,Male,66,No,Yes,Yes,No,0
794,5397-TUPSH,1,Male,76,No,Yes,Yes,No,0
795,6773-LQTVT,1,Female,67,No,Yes,Yes,Yes,1
796,9402-ORRAH,1,Female,80,No,Yes,No,No,0
797,4840-ORQXB,1,Female,67,No,Yes,No,No,0
798,3982-DQLUS,1,Male,78,No,Yes,Yes,Yes,1
799,3756-VNWDH,1,Male,66,No,Yes,Yes,No,0
800,2921-XWDJH,1,Female,76,No,Yes,Yes,No,0
801,9799-CAYJJ,1,Female,79,No,Yes,Yes,No,0
802,6814-ZPWFQ,1,Male,67,No,Yes,No,No,0
803,5019-GQVCR,1,Male,74,No,Yes,No,No,0
804,2880-FPNAE,1,Male,69,No,Yes,Yes,No,0
805,1568-BEKZM,1,Male,65,No,Yes,Yes,No,0
806,2045-BMBTJ,1,Female,80,No,Yes,No,No,0
807,6741-EGCBI,1,Male,69,No,Yes,No,No,0
808,1730-ZMAME,1,Female,74,No,Yes,No,No,0
809,5913-INRQV,1,Male,71,No,Yes,Yes,No,0
810,6185-TASNN,1,Male,71,No,Yes,No,No,0
811,1925-LFCZZ,1,Male,71,No,Yes,No,No,0
812,8707-RMEZH,1,Female,67,No,Yes,Yes,No,0
813,9373-WSLOY,1,Male,80,No,Yes,Yes,No,0
814,9819-FBNSV,1,Male,75,No,Yes,Yes,No,0
815,9544-PYPSJ,1,Female,67,No,Yes,Yes,Yes,2
816,3878-AVSOQ,1,Female,68,No,Yes,No,No,0
817,3258-SYSWS,1,Male,75,No,Yes,No,No,0
818,0512-FLFDW,1,Female,74,No,Yes,Yes,No,0
819,2107-FBPTK,1,Female,80,No,Yes,No,No,0
820,1016-DJTSV,1,Male,66,No,Yes,No,No,0
821,5699-BNCAS,1,Male,79,No,Yes,No,No,0
822,2900-PHPLN,1,Female,73,No,Yes,Yes,No,0
823,4039-PIMHX,1,Male,74,No,Yes,Yes,No,0
824,7826-VVKWT,1,Female,69,No,Yes,Yes,Yes,1
825,5288-AHOUP,1,Male,71,No,Yes,No,No,0
826,7134-HBPBS,1,Female,65,No,Yes,No,No,0
827,4415-WNGVR,1,Female,73,No,Yes,Yes,No,0
828,1309-XGFSN,1,Male,72,No,Yes,Yes,Yes,1
829,0650-BWOZN,1,Female,71,No,Yes,No,No,0
830,4304-XUMGI,1,Male,74,No,Yes,Yes,Yes,2
831,9481-IEBZY,1,Male,69,No,Yes,Yes,No,0
832,1080-BWSYE,1,Male,76,No,Yes,Yes,No,0
833,3786-WOVKF,1,Female,69,No,Yes,Yes,No,0
834,5816-SCGFC,1,Female,73,No,Yes,No,No,0
835,9278-VZKCD,1,Female,67,No,Yes,Yes,No,0
836,8261-GWDBQ,1,Female,70,No,Yes,Yes,No,0
837,6173-GOLSU,1,Male,79,No,Yes,Yes,No,0
838,8720-RQSBJ,1,Male,69,No,Yes,No,No,0
839,7225-CBZPL,1,Male,79,No,Yes,Yes,No,0
840,3692-JHONH,1,Female,70,No,Yes,Yes,No,0
841,1200-TUZHR,1,Female,70,No,Yes,No,No,0
842,7130-CTCUS,1,Male,79,No,Yes,Yes,No,0
843,0420-HLGXF,1,Female,72,No,Yes,No,No,0
844,3657-COGMW,1,Female,76,No,Yes,No,No,0
845,4334-HOWRP,1,Male,70,No,Yes,Yes,No,0
846,4098-NAUKP,1,Male,70,No,Yes,Yes,Yes,1
847,3308-JSGML,1,Male,77,No,Yes,Yes,No,0
848,6199-IWKGC,1,Female,71,No,Yes,Yes,No,0
849,2675-DHUTR,1,Male,80,No,Yes,Yes,No,0
850,7446-YPODE,1,Male,75,No,Yes,No,No,0
851,9522-BNTHX,1,Female,72,No,Yes,No,No,0
852,0531-ZZJWQ,1,Male,68,No,Yes,Yes,No,0
853,2688-BHGOG,1,Male,73,No,Yes,No,No,0
854,0916-QOFDP,1,Female,79,No,Yes,Yes,Yes,1
855,8910-LEDAG,1,Male,72,No,Yes,Yes,No,0
856,3452-GWUIN,1,Female,78,No,Yes,Yes,No,0
857,7278-CKDNC,1,Male,76,No,Yes,No,No,0
858,8450-UYIBU,1,Female,77,No,Yes,No,No,0
859,3836-FZSDJ,1,Male,69,No,Yes,Yes,No,0
860,0187-QSXOE,1,Male,71,No,Yes,Yes,No,0
861,7733-UDMTP,1,Female,65,No,Yes,No,No,0
862,6904-JLBGY,1,Female,78,No,Yes,No,No,0
863,6917-YACBP,1,Female,80,No,Yes,No,No,0
864,4223-WOZCM,1,Male,71,No,Yes,No,No,0
865,5917-RYRMG,1,Male,79,No,Yes,No,No,0
866,8224-DWCKX,1,Male,78,No,Yes,No,No,0
867,1768-HNVGJ,1,Female,80,No,Yes,No,No,0
868,4395-PZMSN,1,Male,67,No,Yes,No,No,0
869,5446-DKWYW,1,Female,74,No,Yes,Yes,Yes,1
870,8107-KNCIM,1,Male,73,No,Yes,Yes,No,0
871,5451-YHYPW,1,Female,75,No,Yes,Yes,No,0
872,7629-WFGLW,1,Female,80,No,Yes,Yes,No,0
873,8818-DOPVL,1,Female,65,No,Yes,No,No,0
874,7044-YAACC,1,Male,70,No,Yes,Yes,No,0
875,8189-XRIKE,1,Female,80,No,Yes,No,No,0
876,3740-RLMVT,1,Male,79,No,Yes,Yes,No,0
877,2186-QZEYA,1,Female,68,No,Yes,No,No,0
878,5599-HVLTW,1,Female,73,No,Yes,No,No,0
879,9208-OLGAQ,1,Female,70,No,Yes,No,No,0
880,3244-CQPHU,1,Female,77,No,Yes,No,No,0
881,2674-MLXMN,1,Female,73,No,Yes,No,No,0
882,9708-HPXWZ,1,Male,74,No,Yes,No,No,0
883,5792-JALQC,1,Female,78,No,Yes,No,No,0
884,2675-OTVVJ,1,Male,76,No,Yes,Yes,No,0
885,0537-QYZZN,1,Male,66,No,Yes,Yes,Yes,2
886,3340-QBBFM,1,Male,65,No,Yes,Yes,No,0
887,2277-VWCNI,1,Female,65,No,Yes,No,No,0
888,7576-JMYWV,1,Female,76,No,Yes,Yes,Yes,1
889,5227-JSCFE,1,Male,74,No,Yes,Yes,No,0
890,1608-GMEWB,1,Male,76,No,Yes,No,No,0
891,2665-NPTGL,1,Female,79,No,Yes,Yes,No,0
892,0442-ZXKVS,1,Female,79,No,Yes,Yes,No,0
893,0575-CUQOV,1,Male,76,No,Yes,Yes,No,0
