Unnamed: 0,Customer ID,Count,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Location ID,City,Zip Code,Lat Long,Latitude,Longitude,Service ID,Referred a Friend,Number of Referrals,Tenure in Months,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Paperless Billing,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Status ID,Satisfaction Score,Churn Value,Churn Score,CLTV,LoyaltyID,Partner,Tenure,Monthly Charges,Churn,Country_United States,State_California,Quarter_Q3,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Internet Type_Cable,Internet Type_DSL,Internet Type_Fiber Optic,Contract_Month-to-Month,Contract_One Year,Contract_Two Year,Payment Method_Bank Withdrawal,Payment Method_Credit Card,Payment Method_Mailed Check,Customer Status_Churned,Customer Status_Joined,Customer Status_Stayed,Churn Category_Attitude,Churn Category_Competitor,Churn Category_Dissatisfaction,Churn Category_Other,Churn Category_Price,Churn Reason_Attitude of service provider,Churn Reason_Attitude of support person,Churn Reason_Competitor had better devices,Churn Reason_Competitor made better offer,Churn Reason_Competitor offered higher download speeds,Churn Reason_Competitor offered more data,Churn Reason_Deceased,Churn Reason_Don't know,Churn Reason_Extra data charges,Churn Reason_Lack of affordable download/upload speed,Churn Reason_Lack of self-service on Website,Churn Reason_Limited range of services,Churn Reason_Long distance charges,Churn Reason_Moved,Churn Reason_Network reliability,Churn Reason_Poor expertise of online support,Churn Reason_Poor expertise of phone support,Churn Reason_Price too high,Churn Reason_Product dissatisfaction,Churn Reason_Service dissatisfaction,Device Protection_No,Device Protection_No internet service,Device Protection_Yes,Tech Support_No,Tech Support_No internet service,Tech Support_Yes
6880,0076-LVEPS,1,1,57,0,0,0,1,1,GLCUTG1675,Tujunga,91042,"34.296574, -118.244839",34.296574,-118.244839,BUCMOCWFL7948,0,0,29,0,0.0,0,1,21,1,1,1,1,0,0,0,1,1,45.0,1242.45,12.26,0,0.0,1230.19,JCDZOG5671,4,0,73,3290,182006,0,29,45.0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2981,0078-XZMHT,1,1,19,1,0,1,0,0,REZCJW8638,Visalia,93291,"36.391777, -119.372842",36.391777,-119.372842,JWNODMWSZ1218,1,5,72,1,32.36,1,1,52,0,1,1,1,1,1,1,1,1,85.15,6316.2,0.0,0,2329.92,8646.119999999999,QABNDF1815,3,0,76,6322,304430,1,72,85.15,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6456,0080-EMYVY,1,0,64,0,0,0,0,0,XPIFUR9295,Lodi,95240,"38.123544, -121.159078",38.123544,-121.159078,NLNHQVCUL6317,0,0,14,1,24.04,0,1,12,0,1,0,0,0,0,0,1,0,51.45,727.85,0.0,0,336.56,1064.41,IMTVNT1661,3,0,57,4298,348994,0,14,51.45,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3294,0080-OROZO,1,0,38,0,0,0,0,0,TSDYCE1661,El Portal,95318,"37.654551, -119.822984",37.654551,-119.822984,OVHMMBPBD5746,0,0,35,1,36.42,0,1,2,0,0,1,1,1,1,1,1,1,99.25,3532.0,0.0,0,1274.7,4806.7,BVUOYG9275,3,0,36,3244,104368,0,35,99.25,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6316,0082-LDZUE,1,1,54,0,0,0,0,0,LUVPQF8198,Calistoga,94515,"38.629618, -122.593216",38.629618,-122.593216,RUSYSWYLM6793,0,0,1,1,42.95,0,1,9,0,0,0,0,0,0,0,1,1,44.3,44.3,0.0,0,42.95,87.25,EIBYMO8924,5,0,57,4427,320533,0,1,44.3,0,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5414,0082-OQIQY,1,1,50,0,0,0,0,0,CVSXVF6175,Farmington,95230,"37.956963, -120.863055",37.956963,-120.863055,AZAXVNYOJ9387,0,0,29,1,2.05,0,1,17,0,0,0,1,1,1,1,0,1,94.2,2607.6,0.0,20,59.45,2687.0499999999997,USWBRO3473,5,0,60,4561,561847,0,29,94.2,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6758,0083-PIVIK,1,1,25,1,0,0,0,0,KTCYJV5971,Tulelake,96134,"41.813521, -121.492666",41.813521,-121.492666,URZWSHYAT6874,0,0,64,1,5.49,1,1,69,1,1,1,1,1,0,0,0,0,81.25,5567.55,0.0,40,351.36,5958.91,PVHMXM7392,3,0,67,4761,460900,0,64,81.25,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5708,0089-IIQKO,1,0,35,0,0,1,1,3,NTDKXC2454,Coleville,96107,"38.42528, -119.475741",38.42528,-119.475741,NYYQOKHGH8736,1,1,39,1,24.38,1,1,53,0,0,0,1,1,1,1,1,1,99.95,3767.4,0.0,0,950.82,4718.22,OWRLDA6377,3,0,43,4447,641686,1,39,99.95,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
693,0093-EXYQL,1,0,72,0,1,0,0,0,ZGQGEG2314,Ojai,93023,"34.581308, -118.931948",34.581308,-118.931948,QZJXLRQGE3536,0,0,40,1,44.14,0,1,23,0,0,0,0,1,1,0,1,1,91.55,3673.6,0.0,0,1765.6,5439.2,OSCABB6564,3,0,59,5742,389429,0,40,91.55,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2528,0093-XWZFY,1,1,51,0,0,0,0,0,OBCWMD3244,Desert Hot Springs,92241,"33.832799, -116.250973",33.832799,-116.250973,TGOKHXHBO3334,0,0,40,1,37.69,1,1,15,0,1,1,0,1,1,1,1,1,104.5,4036.85,0.0,0,1507.6,5544.45,QBACOF6396,1,1,93,2832,963028,0,40,104.5,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
10,0094-OIFMO,1,0,78,0,1,0,1,1,TXLVMF7264,North Hollywood,91605,"34.207295, -118.400022",34.207295,-118.400022,XIOWKBRNN4393,0,0,11,1,11.59,0,1,29,0,1,0,0,1,1,0,0,1,95.0,1120.3,0.0,120,127.49,1367.79,UMEKHN2443,1,1,85,5980,663573,0,11,95.0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
5339,0096-BXERS,1,0,30,0,0,1,0,0,DCBNUL8644,Inverness,94937,"38.099323, -122.945723",38.099323,-122.945723,JOYBUUFBD1182,1,10,6,1,42.66,1,1,85,0,0,0,0,0,0,0,1,0,50.35,314.55,0.0,0,255.96,570.51,XTZZDH4776,3,0,74,3442,611058,1,6,50.35,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3330,0096-FCPUF,1,1,58,0,0,0,0,0,XMKLCQ3616,Santa Rosa,95404,"38.526941, -122.709096",38.526941,-122.709096,PTSUMZNMQ7375,0,0,30,1,2.64,1,1,15,1,0,0,0,0,1,1,1,1,64.5,1888.45,0.0,0,79.2,1967.65,JKWBGD4891,3,0,48,5039,403985,0,30,64.5,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3259,0098-BOWSO,1,1,26,1,0,0,0,0,VUVYWI2632,San Jose,95131,"37.387027, -121.897775",37.387027,-121.897775,ZFNEPMUUB7264,0,0,27,1,20.66,0,0,0,0,0,0,0,0,0,0,0,1,19.4,529.8,0.0,0,557.82,1087.62,CXEDFW2922,5,0,39,3792,642976,0,27,19.4,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
793,0100-DUVFC,1,1,66,0,1,1,0,0,WLJLXB9975,Wilmington,90744,"33.782068, -118.262263",33.782068,-118.262263,HCVWJNUKQ8293,1,3,70,1,39.49,1,1,28,0,1,1,0,1,1,0,1,1,104.8,7308.95,6.11,0,2764.3,10067.14,ELAHDJ1981,5,0,57,5291,290362,1,70,104.8,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
5449,0103-CSITQ,1,0,20,1,0,1,0,0,XHKLVW2522,Modesto,95357,"37.670526, -120.877572",37.670526,-120.877572,ABYDJCGYC1341,1,10,57,1,8.01,1,1,73,0,1,1,1,1,1,1,1,1,109.4,6252.7,0.0,0,456.57,6709.2699999999995,TGNGAB2646,5,0,65,6026,514191,1,57,109.4,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2767,0104-PPXDV,1,1,61,0,0,1,0,0,YAPNWF1346,San Diego,92113,"32.697098, -117.116587",32.697098,-117.116587,ZBYJZDPED1636,1,10,58,1,18.37,0,1,18,0,0,1,0,0,0,0,1,0,50.3,2878.55,10.23,0,1065.46,3933.78,AARWWK3686,5,0,30,5232,275499,1,58,50.3,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3648,0106-GHRQR,1,1,24,1,0,0,0,0,AQJROW5349,Rancho Palos Verdes,90275,"33.753146, -118.367459",33.753146,-118.367459,IAMYLUNZJ5426,0,0,16,1,25.71,1,1,48,0,1,1,0,0,1,1,1,1,71.4,1212.1,0.0,0,411.36,1623.46,UKXHAJ3212,5,0,39,3360,968867,0,16,71.4,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4417,0106-UGRDO,1,0,55,0,0,1,0,0,ARXRBL3568,Kenwood,95452,"38.419525, -122.521585",38.419525,-122.521585,DWOJHUWWE5552,1,3,69,1,38.52,1,1,27,1,1,1,1,1,1,1,1,1,116.0,8182.85,0.0,0,2657.88,10840.73,HBZXSC8957,3,0,37,4216,915974,1,69,116.0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1370,0107-WESLM,1,1,32,0,0,0,0,0,OXHFOO3549,West Point,95255,"38.41935, -120.469545",38.41935,-120.469545,BAYPDGSNC5693,0,0,1,1,31.77,0,0,0,0,0,0,0,0,0,0,0,1,19.85,19.85,0.0,0,31.77,51.620000000000005,VMXUKJ8354,2,1,66,3874,790496,0,1,19.85,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1482,0107-YHINA,1,1,59,0,0,0,0,0,KWLWME1143,Los Angeles,90062,"34.003553, -118.308933",34.003553,-118.308933,BUOBSPPCR3345,0,0,1,1,40.71,1,1,25,0,0,1,0,1,1,1,1,1,99.75,99.75,0.0,0,40.71,140.46,BGEFQQ7162,1,1,93,4214,652238,0,1,99.75,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
518,0111-KLBQG,1,1,71,0,1,1,1,1,XBKRIR5583,Morongo Valley,92256,"34.097863, -116.594561",34.097863,-116.594561,CGWRLENGR9575,1,9,32,1,31.86,0,1,23,0,1,0,0,1,1,1,1,1,93.95,2861.45,0.0,0,1019.52,3880.97,PWKKLW2941,5,0,62,2844,539181,1,32,93.95,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5990,0112-QAWRZ,1,1,49,0,0,1,1,2,MNNWCA1895,Palo Verde,92266,"33.3249, -114.758334",33.3249,-114.758334,UYOFLSNYY7618,1,8,16,1,48.71,1,1,12,0,0,1,0,1,0,0,1,1,90.8,1442.2,0.0,0,779.36,2221.56,GLIOBU9872,3,0,66,5560,690175,1,16,90.8,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1949,0112-QWPNC,1,1,61,0,0,1,0,0,FEYVIJ6842,Valyermo,93563,"34.39583, -117.734568",34.39583,-117.734568,FGAAJUIVY4836,1,1,49,1,39.55,1,1,10,1,0,1,1,1,1,1,1,0,84.35,4059.35,0.0,0,1937.95,5997.299999999999,EDOAWP2183,2,1,73,6452,414027,1,49,84.35,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2996,0114-IGABW,1,0,40,0,0,1,0,0,KWOCPL3983,Cambria,93428,"35.591387, -121.032256",35.591387,-121.032256,NXIFMZHHM2526,1,2,71,0,0.0,0,1,29,0,1,1,1,1,1,1,1,0,58.25,4145.9,0.0,0,0.0,4145.9,JXPAUJ4977,5,0,76,5224,284679,1,71,58.25,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5695,0114-PEGZZ,1,0,39,0,0,0,0,0,ICABAO3362,Round Mountain,96084,"40.923558, -122.059933",40.923558,-122.059933,GVNPFDFKU8144,0,0,33,1,49.69,1,1,12,0,1,1,0,1,1,1,1,0,107.55,3645.5,0.0,0,1639.77,5285.27,ENIUHJ7464,3,0,33,4800,343315,0,33,107.55,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3379,0114-RSRRW,1,0,21,1,0,1,0,0,JIDLMO8729,Klamath,95548,"41.572813, -124.035011",41.572813,-124.035011,TOJRONDFH3776,1,9,10,1,49.6,0,0,0,0,0,0,0,0,0,0,0,1,19.95,187.75,0.0,0,496.0,683.75,TRONOC7252,4,0,54,3831,121095,1,10,19.95,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1298,0115-TFERT,1,1,24,1,0,1,0,0,YICQEQ6843,Fresno,93650,"36.841655, -119.797113",36.841655,-119.797113,QEHYMDXLB9587,1,1,21,1,36.26,1,1,59,0,1,1,1,1,1,1,0,1,111.2,2317.1,0.0,120,761.4599999999999,3198.56,IPZEMM9917,3,1,89,4123,122599,1,21,111.2,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2308,0117-LFRMW,1,1,52,0,0,1,1,1,QGWEKV5678,Angwin,94508,"38.542448, -122.419923",38.542448,-122.419923,WQGUWPBVS8634,1,1,37,0,0.0,0,1,23,1,1,1,0,0,0,0,1,0,40.2,1448.8,0.0,0,0.0,1448.8,JHBLYG8657,2,1,80,3627,532334,1,37,40.2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1063,0118-JPNOY,1,0,71,0,1,0,0,0,OVSACN2788,Le Grand,95333,"37.249377, -120.249581",37.249377,-120.249581,GXBYKRWEH2797,0,0,26,1,33.74,0,1,7,1,0,0,0,1,0,0,1,1,85.8,2193.65,0.0,0,877.24,3070.8900000000003,UYBRPH3728,3,0,46,5700,552759,0,26,85.8,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
3387,0121-SNYRK,1,1,45,0,0,0,0,0,BLIKPK1215,Redway,95560,"40.142256, -123.852927",40.142256,-123.852927,MIQUDZRCC7664,0,0,50,0,0.0,0,1,7,1,0,0,1,0,0,0,1,1,35.4,1748.9,0.0,0,0.0,1748.9,FYUFFI1494,3,0,36,5052,199493,0,50,35.4,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
1203,0122-OAHPZ,1,0,29,1,0,0,0,0,BRKCYP2959,San Diego,92122,"32.85723, -117.209763",32.85723,-117.209774,NAVZRHYPQ6599,0,0,7,1,28.62,1,1,26,0,0,0,0,0,0,1,1,1,73.85,511.25,13.03,0,200.34,698.5600000000001,HOQFHV2251,3,1,67,2473,740837,0,7,73.85,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2714,0123-CRBRT,1,0,62,0,0,1,0,0,SYBHKT5493,Monterey Park,91755,"34.049172, -118.115022",34.049172,-118.115022,PIHURBZUR5669,1,1,61,1,47.19,1,1,28,1,1,1,1,1,1,1,1,0,88.1,5526.75,0.0,0,2878.5899999999997,8405.34,JHONZL3947,4,0,40,5152,123453,1,61,88.1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1372,0125-LZQXK,1,1,42,0,0,0,0,0,URIULN9466,Big Oak Flat,95305,"37.818589, -120.256995",37.818589,-120.256995,ECGRSSYQC2691,0,0,15,1,45.92,0,1,12,0,0,1,1,1,1,1,1,1,101.35,1553.95,0.0,0,688.8000000000001,2242.75,FPPZCV6391,2,1,91,3025,292958,0,15,101.35,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5868,0128-MKWSG,1,0,51,0,0,0,1,2,QQPAHK6177,Stevenson Ranch,91381,"34.364153, -118.615583",34.364153,-118.615583,YTBISLLSK4831,0,0,26,0,0.0,0,1,19,1,0,0,1,0,1,1,1,0,45.8,1147.0,0.0,0,0.0,1147.0,HVNTAY2811,4,0,45,3287,925850,0,26,45.8,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5564,0129-KPTWJ,1,1,39,0,0,1,0,0,CMQHPN3867,North Highlands,95660,"38.671295, -121.388251",38.671295,-121.388251,VZSEMWWCD9968,1,9,72,1,33.22,0,1,23,0,0,1,0,1,1,1,1,1,94.65,6747.35,0.0,0,2391.84,9139.19,LBKEHV5113,3,0,20,5943,205697,1,72,94.65,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
3759,0129-QMPDR,1,1,64,0,0,1,0,0,FZVOEI5426,La Puente,91746,"34.038983, -117.991372",34.038983,-117.991372,ZXJQJDLIM9718,1,1,44,1,27.4,0,0,0,0,0,0,0,0,0,0,0,1,20.5,865.05,0.0,0,1205.6,2070.6499999999996,VCLTMK1982,3,0,59,3093,791280,1,44,20.5,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6514,0130-SXOUN,1,1,55,0,0,0,0,0,TCZAYG6432,Glenhaven,95443,"39.045246, -122.743181",39.045246,-122.743181,GVDOAJCLH7568,0,0,66,1,48.78,1,1,8,0,1,0,0,0,1,1,0,0,89.4,5976.9,36.02,40,3219.48,9200.36,IRXHYF8931,3,0,49,4889,231384,0,66,89.4,0,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1848,0133-BMFZO,1,0,40,0,0,0,0,0,PMFMTP3228,Alhambra,91803,"34.074736, -118.145959",34.074736,-118.145959,IRQBVKSHN3829,0,0,2,1,36.81,0,1,16,1,1,0,1,0,0,0,1,1,86.25,181.65,0.0,0,73.62,255.27,LVHSPP5322,2,1,94,3529,717341,0,2,86.25,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
649,0134-XWXCE,1,0,76,0,1,0,0,0,DEJQUK5218,Santa Monica,90403,"34.031529, -118.491156",34.031529,-118.491156,JPBVMPJOO3517,0,0,44,1,7.72,0,1,17,0,0,1,1,1,1,1,1,0,74.85,3268.05,17.91,0,339.68,3589.82,DLYLCU9552,5,0,71,3253,907546,0,44,74.85,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1368,0135-NMXAP,1,0,57,0,0,0,0,0,DITDSH9323,Lodi,95240,"38.123544, -121.159078",38.123544,-121.159078,FYDFJWTUV9816,0,0,12,1,14.38,1,1,6,0,1,0,0,1,0,0,1,1,89.75,1052.4,0.0,0,172.56,1224.96,QQQLCX9791,3,1,90,5671,486582,0,12,89.75,1,1,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
780,0136-IFMYD,1,1,71,0,1,1,0,0,YZQENA1166,Los Angeles,90001,"33.973616, -118.24902",33.973616,-118.24902,GKMUIQIZS7722,1,1,69,1,18.41,1,1,17,0,1,1,1,1,1,0,1,1,109.95,7634.25,0.0,0,1270.29,8904.54,UOSBWL4998,5,0,63,4297,905524,1,69,109.95,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1654,0137-OCGAB,1,0,25,1,0,0,0,0,CKHJYY3579,Fairfield,94533,"38.287136, -122.02711",38.287136,-122.02711,KVVIIJXCS4146,0,0,1,1,1.23,1,1,69,0,1,0,0,0,0,0,1,1,80.2,80.2,0.0,0,1.23,81.43,TQKNZJ1271,3,1,90,3056,313673,0,1,80.2,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2011,0137-UDEUO,1,0,24,1,0,0,0,0,JLPACF9875,Stockton,95204,"37.974498, -121.319568",37.974498,-121.319568,XITILESLB6493,0,0,3,1,25.75,0,0,0,0,0,0,0,0,0,0,0,0,19.85,63.75,0.0,0,77.25,141.0,QEJTZW5842,1,1,95,3398,484939,0,3,19.85,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3021,0139-IVFJG,1,0,19,1,0,1,0,0,FCDNWJ1926,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473,BBUDWTMMS8422,1,10,2,1,4.65,0,1,53,1,1,0,0,1,0,0,1,0,90.35,190.5,0.0,0,9.3,199.8,RFHZKE2412,3,0,29,5361,934267,1,2,90.35,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
712,0141-YEAYS,1,0,77,0,1,0,0,0,IEUBRT7823,Fallbrook,92028,"33.362575, -117.299644",33.362575,-117.299644,CJMKLEFXV2883,0,0,27,1,2.97,1,1,4,0,1,1,0,0,0,0,1,1,86.45,2401.05,0.0,0,80.19000000000001,2481.24,YFSNMF5822,4,0,77,5990,736572,0,27,86.45,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4092,0142-GVYSN,1,1,57,0,0,0,0,0,WDGLGF4981,Randsburg,93554,"35.405722, -117.773354",35.405722,-117.773354,MFHCCPBJL3382,0,0,26,1,13.34,0,0,0,0,0,0,0,0,0,0,0,1,20.3,511.25,0.0,0,346.84,858.0899999999999,SWTBCJ1581,5,0,68,5712,988833,0,26,20.3,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
